id	name	prefix	chi2	pval
1605	8.1-lda_feature.current_user_utterance__topic_45	8.1	11.9605	0.0075
1606	8.1-lda_feature.next_system_utterance__topic_20	8.1	11.9514	0.0076
1607	5-phrase_feature__noun_phrases__next_system_utterance__towels	5	11.9419	0.0076
1608	7-syntactic_feature__subj_word__next_system_utterance__towels	7	11.9271	0.0076
1609	8.1-lda_feature.next_system_utterance__topic_16	8.1	11.9238	0.0076
1610	4.1-ngram.next_system_utterance__reminder ntry friday	4.1	11.9182	0.0077
1611	5-phrase_feature__noun_phrases__next_system_utterance__burger	5	11.8684	0.0078
1612	7-syntactic_feature__root_word__current_user_utterance__Tell	7	11.8420	0.0079
1613	7-syntactic_feature__root_word__current_user_utterance__Snooze	7	11.8420	0.0079
1614	4.1-ngram.next_system_utterance__ashlee didn	4.1	11.8354	0.0080
1615	4.1-ngram.next_system_utterance__sorry ashlee	4.1	11.8354	0.0080
1616	4.1-ngram.next_system_utterance__sorry ashlee didn	4.1	11.8354	0.0080
1617	4.1-ngram.next_system_utterance__nfor example mar	4.1	11.8336	0.0080
1618	4.1-ngram.next_system_utterance__example mar 19	4.1	11.8336	0.0080
1619	4.1-ngram.next_system_utterance__example mar	4.1	11.8336	0.0080
1620	5-phrase_feature__noun_phrases__next_user_utterance__member	5	11.8143	0.0080
1621	8.1-lda_feature.next_system_utterance__topic_0	8.1	11.8074	0.0081
1622	5-phrase_feature__noun_phrases__next_system_utterance__greek_yogurt	5	11.7940	0.0081
1623	4.1-ngram.current_user_utterance__captain	4.1	11.7891	0.0081
1624	5-phrase_feature__noun_phrases__next_system_utterance__soccer_practice	5	11.7812	0.0082
1625	5-phrase_feature__noun_phrases__current_user_utterance__library	5	11.7679	0.0082
1626	4.1-ngram.next_system_utterance__remind	4.1	11.7660	0.0082
1627	5-phrase_feature__noun_phrases__next_system_utterance__granola	5	11.7554	0.0083
1628	4.1-ngram.next_user_utterance__meds	4.1	11.7116	0.0084
1629	4.1-ngram.next_system_utterance__n3	4.1	11.7020	0.0085
1630	5-phrase_feature__noun_phrases__next_system_utterance__meds	5	11.6747	0.0086
1631	6-entity_feature__entity__next_system_utterance__Comcast_ORGANIZATION	6	11.6747	0.0086
1632	4.1-ngram.next_system_utterance__list nhere list	4.1	11.6116	0.0088
1633	4.1-ngram.next_system_utterance__list nhere	4.1	11.6116	0.0088
1634	4.1-ngram.next_system_utterance__monday pm	4.1	11.6072	0.0089
1635	4.1-ngram.current_user_utterance__change bubbles	4.1	11.5944	0.0089
1636	4.1-ngram.next_system_utterance__ll	4.1	11.5871	0.0089
1637	4.1-ngram.next_user_utterance__add item	4.1	11.5852	0.0089
1638	8.1-lda_feature.next_system_utterance__topic_41	8.1	11.5749	0.0090
1639	7-syntactic_feature__root_word__next_system_utterance__pads	7	11.5630	0.0090
1640	5-phrase_feature__noun_phrases__next_system_utterance__orange_juice	5	11.5038	0.0093
1641	5-phrase_feature__noun_phrases__next_system_utterance__sour_cream	5	11.4871	0.0094
1642	4.1-ngram.next_user_utterance__omaha	4.1	11.4677	0.0094
1643	4.1-ngram.next_system_utterance__oct 25 pm	4.1	11.4660	0.0095
1644	4.1-ngram.next_system_utterance__oct 25	4.1	11.4660	0.0095
1645	7-syntactic_feature__root_word__next_system_utterance__rice	7	11.4445	0.0095
1646	5-phrase_feature__noun_phrases__next_system_utterance__paneer	5	11.4445	0.0095
1647	7-syntactic_feature__root_word__next_system_utterance__Done	7	11.4445	0.0095
1648	4.1-ngram.next_user_utterance__events	4.1	11.4168	0.0097
1649	5-phrase_feature__noun_phrases__next_system_utterance__show	5	11.3818	0.0098
1650	7-syntactic_feature__root_word__next_system_utterance__spray	7	11.3771	0.0099
1651	8.1-lda_feature.next_system_utterance__topic_31	8.1	11.3530	0.0100
1652	4.1-ngram.next_system_utterance__ntry friday	4.1	11.3495	0.0100
1653	4.1-ngram.next_system_utterance__ntry friday friday	4.1	11.3495	0.0100
1654	4.1-ngram.next_system_utterance__clarify ntry examples	4.1	11.3294	0.0101
1655	7-syntactic_feature__root_word__next_system_utterance__Wipe	7	11.3121	0.0102
1656	6-entity_feature__entity__next_system_utterance__at_8:20_PM_TIME	6	11.3121	0.0102
1657	4.1-ngram.current_user_utterance__add items	4.1	11.3069	0.0102
1658	4.1-ngram.current_user_utterance__edit list	4.1	11.3055	0.0102
1659	4.1-ngram.next_user_utterance__title love	4.1	11.2923	0.0102
1660	4.1-ngram.next_system_utterance__ll remind	4.1	11.2797	0.0103
1661	5-phrase_feature__noun_phrases__current_user_utterance__milk	5	11.2791	0.0103
1662	7-syntactic_feature__obj_word__next_system_utterance__n20	7	11.2701	0.0104
1663	4.1-ngram.next_system_utterance__friday friday	4.1	11.2665	0.0104
1664	4.1-ngram.next_system_utterance__friday friday 10pm	4.1	11.2665	0.0104
1665	4.1-ngram.next_system_utterance__ve removed	4.1	11.2318	0.0105
1666	7-syntactic_feature__root_word__next_user_utterance__discard	7	11.2293	0.0105
1667	7-syntactic_feature__root_word__next_user_utterance__Sunday	7	11.2240	0.0106
1668	4.1-ngram.next_system_utterance__hey	4.1	11.2154	0.0106
1669	4.1-ngram.next_user_utterance__remover	4.1	11.1446	0.0110
1670	5-phrase_feature__noun_phrases__next_system_utterance__nuts	5	11.1297	0.0110
1671	5-phrase_feature__noun_phrases__next_user_utterance__love	5	11.1043	0.0112
1672	4.1-ngram.current_user_utterance__update reminder	4.1	11.1006	0.0112
1673	5-phrase_feature__noun_phrases__next_system_utterance__nyour	5	11.0749	0.0113
1674	5-phrase_feature__noun_phrases__next_system_utterance__\_nyour	5	11.0749	0.0113
1675	4.1-ngram.next_system_utterance__reminder yes	4.1	11.0695	0.0114
1676	4.1-ngram.next_system_utterance__want remove reminder	4.1	11.0695	0.0114
1677	4.1-ngram.next_system_utterance__remove reminder yes	4.1	11.0695	0.0114
1678	4.1-ngram.next_system_utterance__removed	4.1	11.0226	0.0116
1679	5-phrase_feature__noun_phrases__next_system_utterance__pears	5	11.0206	0.0116
1680	7-syntactic_feature__subj_word__next_system_utterance__snacks	7	11.0206	0.0116
1681	5-phrase_feature__noun_phrases__next_system_utterance__sausage	5	10.9952	0.0118
1682	4.1-ngram.next_system_utterance__party 4pm saturday	4.1	10.9949	0.0118
1683	4.1-ngram.next_system_utterance__party 4pm	4.1	10.9949	0.0118
1684	4.1-ngram.next_system_utterance__example birthday party	4.1	10.9949	0.0118
1685	4.1-ngram.next_system_utterance__4pm saturday	4.1	10.9949	0.0118
1686	4.1-ngram.next_system_utterance__example birthday	4.1	10.9949	0.0118
1687	4.1-ngram.next_system_utterance__nfor example birthday	4.1	10.9949	0.0118
1688	4.1-ngram.next_system_utterance__birthday party 4pm	4.1	10.9949	0.0118
1689	4.1-ngram.next_system_utterance__4pm	4.1	10.9949	0.0118
1690	8.1-lda_feature.next_system_utterance__topic_42	8.1	10.9198	0.0122
1691	7-syntactic_feature__obj_word__current_user_utterance__glasses	7	10.8864	0.0124
1692	7-syntactic_feature__root_word__current_user_utterance__Hi	7	10.8864	0.0124
1693	5-phrase_feature__noun_phrases__current_user_utterance__home_depot	5	10.8864	0.0124
1694	5-phrase_feature__noun_phrases__current_user_utterance__depot	5	10.8864	0.0124
1695	5-phrase_feature__noun_phrases__current_user_utterance__hacks	5	10.8864	0.0124
1696	5-phrase_feature__noun_phrases__current_user_utterance__view	5	10.8864	0.0124
1697	6-entity_feature__entity__current_user_utterance__summer_DATE	6	10.8864	0.0124
1698	5-phrase_feature__noun_phrases__current_user_utterance__weeks	5	10.8864	0.0124
1699	7-syntactic_feature__root_word__next_user_utterance__Pay	7	10.8864	0.0124
1700	5-phrase_feature__noun_phrases__current_user_utterance__loan	5	10.8864	0.0124
1701	7-syntactic_feature__root_word__next_user_utterance__March	7	10.8864	0.0124
1702	6-entity_feature__entity__next_user_utterance__March_7_DATE	6	10.8864	0.0124
1703	5-phrase_feature__noun_phrases__current_user_utterance__bubbles	5	10.8864	0.0124
1704	5-phrase_feature__noun_phrases__current_user_utterance__friday_june	5	10.8864	0.0124
1705	7-syntactic_feature__subj_word__next_system_utterance__reminders	7	10.8864	0.0124
1706	6-entity_feature__entity__current_user_utterance__2_hours_DURATION	6	10.8864	0.0124
1707	7-syntactic_feature__subj_word__current_user_utterance__Reminder	7	10.8864	0.0124
1708	5-phrase_feature__noun_phrases__current_user_utterance__thanks	5	10.8864	0.0124
1709	5-phrase_feature__noun_phrases__current_user_utterance__phone	5	10.8864	0.0124
1710	5-phrase_feature__noun_phrases__current_user_utterance__summer	5	10.8864	0.0124
1711	4.1-ngram.next_system_utterance__shopping	4.1	10.8792	0.0124
1712	4.1-ngram.next_system_utterance__rephrase ntry commands	4.1	10.8758	0.0124
1713	5-phrase_feature__noun_phrases__next_system_utterance__paper_towels	5	10.8566	0.0125
1714	4.1-ngram.next_user_utterance__family members	4.1	10.8310	0.0127
1715	4.1-ngram.current_user_utterance__snooze	4.1	10.8222	0.0127
1716	4.1-ngram.next_system_utterance__hours	4.1	10.8212	0.0127
1717	4.1-ngram.current_user_utterance__sorry	4.1	10.8069	0.0128
1718	5-phrase_feature__noun_phrases__next_system_utterance__lipton	5	10.8021	0.0128
1719	2.1-user_action_words.current_user_utterance__clear	2.1	10.8021	0.0128
1720	5-phrase_feature__noun_phrases__next_user_utterance__sugar_creamer_salad	5	10.8021	0.0128
1721	7-syntactic_feature__subj_word__next_user_utterance__It	7	10.8021	0.0128
1722	5-phrase_feature__noun_phrases__next_user_utterance__group_code	5	10.8021	0.0128
1723	5-phrase_feature__noun_phrases__next_user_utterance__wendy	5	10.8021	0.0128
1724	6-entity_feature__entity__current_user_utterance__Francis_PERSON	6	10.8021	0.0128
1725	5-phrase_feature__noun_phrases__next_user_utterance__lyle	5	10.8021	0.0128
1726	5-phrase_feature__noun_phrases__next_system_utterance__dayquil_nyquil	5	10.8021	0.0128
1727	5-phrase_feature__noun_phrases__next_system_utterance__lipton_tea	5	10.8021	0.0128
1728	7-syntactic_feature__root_word__next_user_utterance__ask	7	10.8021	0.0128
1729	6-entity_feature__entity__next_system_utterance__Oct_11_DATE	6	10.8021	0.0128
1730	5-phrase_feature__noun_phrases__next_user_utterance__delete1	5	10.8021	0.0128
1731	5-phrase_feature__noun_phrases__next_system_utterance__night_diapers	5	10.8021	0.0128
1732	6-entity_feature__entity__next_user_utterance__Sam_PERSON	6	10.8021	0.0128
1733	7-syntactic_feature__root_word__current_user_utterance__Delete1	7	10.8021	0.0128
1734	7-syntactic_feature__subj_word__next_system_utterance__tots	7	10.8021	0.0128
1735	5-phrase_feature__noun_phrases__current_user_utterance__share_shopping	5	10.8021	0.0128
1736	6-entity_feature__entity__current_user_utterance__Italy_LOCATION	6	10.8021	0.0128
1737	5-phrase_feature__noun_phrases__current_user_utterance__italy_game	5	10.8021	0.0128
1738	7-syntactic_feature__obj_word__current_user_utterance__Davis	7	10.8021	0.0128
1739	5-phrase_feature__noun_phrases__next_user_utterance__job	5	10.8021	0.0128
1740	7-syntactic_feature__subj_word__next_system_utterance__vitamins	7	10.8021	0.0128
1741	5-phrase_feature__noun_phrases__next_system_utterance__member_mom	5	10.8021	0.0128
1742	5-phrase_feature__noun_phrases__next_system_utterance__lipton_tea_packets	5	10.8021	0.0128
1743	5-phrase_feature__noun_phrases__next_system_utterance__cultural_\_n10	5	10.8021	0.0128
1744	5-phrase_feature__noun_phrases__next_user_utterance__davis	5	10.8021	0.0128
1745	6-entity_feature__entity__next_system_utterance__the_past_DATE	6	10.8021	0.0128
1746	6-entity_feature__entity__next_system_utterance__Henry_PERSON	6	10.8021	0.0128
1747	7-syntactic_feature__root_word__current_user_utterance__loved	7	10.8021	0.0128
1748	6-entity_feature__entity__next_user_utterance__8pm_TIME	6	10.8021	0.0128
1749	7-syntactic_feature__subj_word__current_user_utterance__It	7	10.8021	0.0128
1750	5-phrase_feature__noun_phrases__next_system_utterance__sorry_henry	5	10.8021	0.0128
1751	5-phrase_feature__noun_phrases__next_user_utterance__church_flower	5	10.8021	0.0128
1752	5-phrase_feature__noun_phrases__current_user_utterance__open_rm	5	10.8021	0.0128
1753	5-phrase_feature__noun_phrases__current_user_utterance__share_shopping_list	5	10.8021	0.0128
1754	5-phrase_feature__noun_phrases__next_system_utterance__sorry_greg	5	10.8021	0.0128
1755	5-phrase_feature__noun_phrases__current_user_utterance__open_rm_region	5	10.8021	0.0128
1756	6-entity_feature__entity__next_user_utterance__Lois_PERSON	6	10.8021	0.0128
1757	7-syntactic_feature__obj_word__next_user_utterance__Davis	7	10.8021	0.0128
1758	6-entity_feature__entity__next_user_utterance__Lucy_PERSON	6	10.8021	0.0128
1759	5-phrase_feature__noun_phrases__current_user_utterance__swiffer	5	10.8021	0.0128
1760	6-entity_feature__entity__next_user_utterance__Marcus_PERSON	6	10.8021	0.0128
1761	7-syntactic_feature__root_word__current_user_utterance__Sorry	7	10.8021	0.0128
1762	5-phrase_feature__noun_phrases__next_user_utterance__club	5	10.8021	0.0128
1763	5-phrase_feature__noun_phrases__next_user_utterance__club_crackers	5	10.8021	0.0128
1764	5-phrase_feature__noun_phrases__next_user_utterance__club_crackers_sugar	5	10.8021	0.0128
1765	5-phrase_feature__noun_phrases__next_system_utterance__sorry_bryan	5	10.8021	0.0128
1766	5-phrase_feature__noun_phrases__next_system_utterance__sorry_brian	5	10.8021	0.0128
1767	7-syntactic_feature__obj_word__next_user_utterance__Edie	7	10.8021	0.0128
1768	6-entity_feature__entity__next_user_utterance__7_am_TIME	6	10.8021	0.0128
1769	7-syntactic_feature__root_word__current_user_utterance__Talk	7	10.8021	0.0128
1770	7-syntactic_feature__obj_word__next_user_utterance__Wendy	7	10.8021	0.0128
1771	5-phrase_feature__noun_phrases__next_user_utterance__directv	5	10.8021	0.0128
1772	6-entity_feature__entity__next_user_utterance__3:00_pm_TIME	6	10.8021	0.0128
1773	6-entity_feature__entity__next_system_utterance__Lipton_ORGANIZATION	6	10.8021	0.0128
1774	5-phrase_feature__noun_phrases__current_user_utterance__n2	5	10.8021	0.0128
1775	7-syntactic_feature__root_word__current_user_utterance__Protein	7	10.8021	0.0128
1776	5-phrase_feature__noun_phrases__next_user_utterance__coupon	5	10.8021	0.0128
1777	5-phrase_feature__noun_phrases__current_user_utterance__garlic_raisins_apples	5	10.8021	0.0128
1778	5-phrase_feature__noun_phrases__next_user_utterance__diced_tomatoes	5	10.8021	0.0128
1779	5-phrase_feature__noun_phrases__current_user_utterance__italy	5	10.8021	0.0128
1780	5-phrase_feature__noun_phrases__next_user_utterance__thaw	5	10.8021	0.0128
1781	5-phrase_feature__noun_phrases__current_user_utterance__agnes	5	10.8021	0.0128
1782	5-phrase_feature__noun_phrases__next_user_utterance__designer	5	10.8021	0.0128
1783	5-phrase_feature__noun_phrases__next_system_utterance__sorry_vilas	5	10.8021	0.0128
1784	5-phrase_feature__noun_phrases__next_user_utterance__designer_job	5	10.8021	0.0128
1785	7-syntactic_feature__subj_word__next_user_utterance__You	7	10.8021	0.0128
1786	5-phrase_feature__noun_phrases__current_user_utterance__babydoll	5	10.8021	0.0128
1787	7-syntactic_feature__obj_word__next_system_utterance__dew	7	10.8021	0.0128
1788	6-entity_feature__entity__current_user_utterance__a_week_DURATION	6	10.8021	0.0128
1789	6-entity_feature__entity__current_user_utterance__Katie_PERSON	6	10.8021	0.0128
1790	7-syntactic_feature__root_word__current_user_utterance__members	7	10.8021	0.0128
1791	5-phrase_feature__noun_phrases__next_system_utterance__sorry_rosalyn	5	10.8021	0.0128
1792	7-syntactic_feature__root_word__next_user_utterance__p.m.	7	10.8021	0.0128
1793	5-phrase_feature__noun_phrases__next_user_utterance__crackers_sugar	5	10.8021	0.0128
1794	6-entity_feature__entity__current_user_utterance__Lyle_PERSON	6	10.8021	0.0128
1795	7-syntactic_feature__root_word__current_user_utterance__Wipe	7	10.8021	0.0128
1796	5-phrase_feature__noun_phrases__next_system_utterance__cultural_\	5	10.8021	0.0128
1797	5-phrase_feature__noun_phrases__next_system_utterance__sorry_mitch	5	10.8021	0.0128
1798	7-syntactic_feature__obj_word__next_user_utterance__Biotene	7	10.8021	0.0128
1799	5-phrase_feature__noun_phrases__current_user_utterance__agnes_birthday	5	10.8021	0.0128
1800	5-phrase_feature__noun_phrases__next_user_utterance__creamer_salad	5	10.8021	0.0128
1801	7-syntactic_feature__root_word__current_user_utterance__meet	7	10.8021	0.0128
1802	7-syntactic_feature__root_word__current_user_utterance__Nothing	7	10.8021	0.0128
1803	7-syntactic_feature__obj_word__current_user_utterance__Babydoll	7	10.8021	0.0128
1804	5-phrase_feature__noun_phrases__current_user_utterance__garlic_raisins	5	10.8021	0.0128
1805	5-phrase_feature__noun_phrases__next_user_utterance__crackers_sugar_creamer	5	10.8021	0.0128
1806	5-phrase_feature__noun_phrases__next_user_utterance__chic_peas	5	10.8021	0.0128
1807	6-entity_feature__entity__current_user_utterance__saturday_DATE	6	10.8021	0.0128
1808	5-phrase_feature__noun_phrases__next_user_utterance__edie	5	10.8021	0.0128
1809	6-entity_feature__entity__next_user_utterance__11:45_am_TIME	6	10.8021	0.0128
1810	6-entity_feature__entity__next_user_utterance__Wendy_PERSON	6	10.8021	0.0128
1811	6-entity_feature__entity__next_user_utterance__12_PM_today_DATE	6	10.8021	0.0128
1812	5-phrase_feature__noun_phrases__next_system_utterance__addy	5	10.8021	0.0128
1813	5-phrase_feature__noun_phrases__next_system_utterance__tots	5	10.8021	0.0128
1814	6-entity_feature__entity__current_user_utterance__964_NUMBER	6	10.8021	0.0128
1815	6-entity_feature__entity__next_user_utterance__Davis_PERSON	6	10.8021	0.0128
1816	6-entity_feature__entity__next_user_utterance__tomorrow_at_3_PM_DATE	6	10.8021	0.0128
1817	5-phrase_feature__noun_phrases__next_user_utterance__porch	5	10.8021	0.0128
1818	5-phrase_feature__noun_phrases__next_user_utterance__porch_light	5	10.8021	0.0128
1819	5-phrase_feature__noun_phrases__next_system_utterance__henry	5	10.8021	0.0128
1820	5-phrase_feature__noun_phrases__next_user_utterance__size	5	10.8021	0.0128
1821	7-syntactic_feature__root_word__next_user_utterance__4pm	7	10.8021	0.0128
1822	7-syntactic_feature__subj_word__next_system_utterance__Ups	7	10.8021	0.0128
1823	5-phrase_feature__noun_phrases__next_system_utterance__tea_packets	5	10.8021	0.0128
1824	7-syntactic_feature__obj_word__current_user_utterance__Jeff	7	10.8021	0.0128
1825	7-syntactic_feature__root_word__next_system_utterance__way	7	10.8021	0.0128
1826	6-entity_feature__entity__next_system_utterance__3am_._TIME	6	10.8021	0.0128
1827	5-phrase_feature__noun_phrases__next_system_utterance__way	5	10.8021	0.0128
1828	5-phrase_feature__noun_phrases__next_system_utterance__tater_tots	5	10.8021	0.0128
1829	7-syntactic_feature__root_word__next_system_utterance__Amanda	7	10.8021	0.0128
1830	6-entity_feature__entity__next_user_utterance__,2,3,5,7,8,16,17,18,20,21_NUMBER	6	10.8021	0.0128
1831	5-phrase_feature__noun_phrases__next_system_utterance__previous_reminder	5	10.8021	0.0128
1832	5-phrase_feature__noun_phrases__current_user_utterance__dry_pads	5	10.8021	0.0128
1833	5-phrase_feature__noun_phrases__next_user_utterance__southern_foods	5	10.8021	0.0128
1834	5-phrase_feature__noun_phrases__next_user_utterance__show_family_members	5	10.8021	0.0128
1835	7-syntactic_feature__obj_word__current_user_utterance__daiso	7	10.8021	0.0128
1836	5-phrase_feature__noun_phrases__current_user_utterance__megan_mims	5	10.8021	0.0128
1837	7-syntactic_feature__obj_word__next_user_utterance__tape	7	10.8021	0.0128
1838	5-phrase_feature__noun_phrases__next_system_utterance__garlic_raisins	5	10.8021	0.0128
1839	5-phrase_feature__noun_phrases__next_user_utterance__avacadoes	5	10.8021	0.0128
1840	5-phrase_feature__noun_phrases__next_system_utterance__events	5	10.8021	0.0128
1841	7-syntactic_feature__root_word__next_user_utterance__Skip	7	10.8021	0.0128
1842	5-phrase_feature__noun_phrases__current_user_utterance__katie	5	10.8021	0.0128
1843	6-entity_feature__entity__current_user_utterance__3am_TIME	6	10.8021	0.0128
1844	7-syntactic_feature__root_word__next_user_utterance__Sorry	7	10.8021	0.0128
1845	5-phrase_feature__noun_phrases__next_system_utterance__garlic_raisins_apples	5	10.8021	0.0128
1846	4.1-ngram.next_user_utterance__skip	4.1	10.8021	0.0128
1847	5-phrase_feature__noun_phrases__current_user_utterance__remover_reminder	5	10.8021	0.0128
1848	6-entity_feature__entity__next_user_utterance__Edie_PERSON	6	10.8021	0.0128
1849	6-entity_feature__entity__current_user_utterance__24th_ORDINAL	6	10.8021	0.0128
1850	5-phrase_feature__noun_phrases__next_user_utterance__southern	5	10.8021	0.0128
1851	5-phrase_feature__noun_phrases__next_user_utterance__francis	5	10.8021	0.0128
1852	5-phrase_feature__noun_phrases__current_user_utterance__nothing	5	10.8021	0.0128
1853	5-phrase_feature__noun_phrases__next_system_utterance__tater	5	10.8021	0.0128
1854	5-phrase_feature__noun_phrases__next_user_utterance__peroxide	5	10.8021	0.0128
1855	5-phrase_feature__noun_phrases__next_user_utterance__sam	5	10.8021	0.0128
1856	5-phrase_feature__noun_phrases__next_user_utterance__salmon_tomorrow	5	10.8021	0.0128
1857	6-entity_feature__entity__next_system_utterance__Addy_PERSON	6	10.8021	0.0128
1858	7-syntactic_feature__obj_word__current_user_utterance__region	7	10.8021	0.0128
1859	5-phrase_feature__noun_phrases__current_user_utterance__bird_food	5	10.8021	0.0128
1860	7-syntactic_feature__subj_word__next_system_utterance__Salami	7	10.8021	0.0128
1861	7-syntactic_feature__root_word__next_system_utterance__Addy	7	10.8021	0.0128
1862	5-phrase_feature__noun_phrases__next_user_utterance__alcohol_peroxide	5	10.8021	0.0128
1863	7-syntactic_feature__root_word__next_system_utterance__Kids	7	10.8021	0.0128
1864	5-phrase_feature__noun_phrases__current_user_utterance__camp	5	10.8021	0.0128
1865	5-phrase_feature__noun_phrases__next_user_utterance__remover_reminder	5	10.8021	0.0128
1866	5-phrase_feature__noun_phrases__next_user_utterance__small_size	5	10.8021	0.0128
1867	7-syntactic_feature__obj_word__next_system_utterance__3am	7	10.8021	0.0128
1868	5-phrase_feature__noun_phrases__current_user_utterance__bird	5	10.8021	0.0128
1869	7-syntactic_feature__root_word__next_system_utterance__Dale	7	10.8021	0.0128
1870	5-phrase_feature__noun_phrases__current_user_utterance__raisins_apples	5	10.8021	0.0128
1871	5-phrase_feature__noun_phrases__current_user_utterance__call_megan_mims	5	10.8021	0.0128
1872	5-phrase_feature__noun_phrases__next_user_utterance__foods	5	10.8021	0.0128
1873	5-phrase_feature__noun_phrases__current_user_utterance__member_babydoll	5	10.8021	0.0128
1874	5-phrase_feature__noun_phrases__next_user_utterance__biotene	5	10.8021	0.0128
1875	7-syntactic_feature__root_word__next_system_utterance__tray	7	10.8021	0.0128
1876	6-entity_feature__entity__next_system_utterance__Night_TIME	6	10.8021	0.0128
1877	7-syntactic_feature__root_word__next_user_utterance__Name	7	10.8021	0.0128
1878	7-syntactic_feature__obj_word__current_user_utterance__Deuce	7	10.8021	0.0128
1879	5-phrase_feature__noun_phrases__current_user_utterance__body_wash	5	10.8021	0.0128
1880	5-phrase_feature__noun_phrases__current_user_utterance__npotato_peeler	5	10.8021	0.0128
1881	5-phrase_feature__noun_phrases__current_user_utterance__npotato	5	10.8021	0.0128
1882	5-phrase_feature__noun_phrases__next_user_utterance__shaver	5	10.8021	0.0128
1883	5-phrase_feature__noun_phrases__next_user_utterance__kttinz1e	5	10.8021	0.0128
1884	5-phrase_feature__noun_phrases__next_user_utterance__kiss	5	10.8021	0.0128
1885	5-phrase_feature__noun_phrases__next_system_utterance__raisins_apples	5	10.8021	0.0128
1886	7-syntactic_feature__obj_word__next_system_utterance__salad	7	10.8021	0.0128
1887	5-phrase_feature__noun_phrases__next_system_utterance__past	5	10.8021	0.0128
1888	5-phrase_feature__noun_phrases__next_system_utterance__past_events	5	10.8021	0.0128
1889	5-phrase_feature__noun_phrases__current_user_utterance__marsh_camp	5	10.8021	0.0128
1890	4.1-ngram.current_user_utterance__stain remover	4.1	10.7907	0.0129
1891	4.1-ngram.current_user_utterance__stain	4.1	10.7907	0.0129
1892	4.1-ngram.next_system_utterance__reminders	4.1	10.7785	0.0130
1893	5-phrase_feature__noun_phrases__current_user_utterance__show_reminders	5	10.7614	0.0131
1894	5-phrase_feature__noun_phrases__current_user_utterance__nt_paper	5	10.7584	0.0131
1895	5-phrase_feature__noun_phrases__next_system_utterance__mt	5	10.7584	0.0131
1896	5-phrase_feature__noun_phrases__next_system_utterance__mt_dew	5	10.7584	0.0131
1897	7-syntactic_feature__obj_word__current_user_utterance__pads	7	10.7584	0.0131
1898	6-entity_feature__entity__current_user_utterance__Michaels_PERSON	6	10.7584	0.0131
1899	5-phrase_feature__noun_phrases__next_user_utterance__crackers	5	10.7584	0.0131
1900	5-phrase_feature__noun_phrases__next_user_utterance__head	5	10.7584	0.0131
1901	2.1-user_action_words.current_user_utterance__turn	2.1	10.7584	0.0131
1902	5-phrase_feature__noun_phrases__current_user_utterance__nt	5	10.7584	0.0131
1903	5-phrase_feature__noun_phrases__current_user_utterance__sugar_creamer	5	10.7584	0.0131
1904	5-phrase_feature__noun_phrases__current_user_utterance__alcohol	5	10.7584	0.0131
1905	7-syntactic_feature__subj_word__current_user_utterance__Show	7	10.7584	0.0131
1906	7-syntactic_feature__root_word__next_system_utterance__Skin	7	10.7584	0.0131
1907	7-syntactic_feature__obj_word__next_system_utterance__crackers	7	10.7584	0.0131
1908	7-syntactic_feature__subj_word__next_user_utterance__Feedback	7	10.7584	0.0131
1909	5-phrase_feature__noun_phrases__current_user_utterance__daiso	5	10.7584	0.0131
1910	5-phrase_feature__noun_phrases__current_user_utterance__mims	5	10.7584	0.0131
1911	5-phrase_feature__noun_phrases__next_system_utterance__dew	5	10.7584	0.0131
1912	5-phrase_feature__noun_phrases__current_user_utterance__nnapkins	5	10.7584	0.0131
1913	5-phrase_feature__noun_phrases__next_user_utterance__4pm	5	10.7584	0.0131
1914	5-phrase_feature__noun_phrases__next_user_utterance__october	5	10.7584	0.0131
1915	7-syntactic_feature__root_word__next_system_utterance__Makeup	7	10.7584	0.0131
1916	5-phrase_feature__noun_phrases__current_user_utterance__marcus	5	10.7584	0.0131
1917	5-phrase_feature__noun_phrases__current_user_utterance__michaels	5	10.7584	0.0131
1918	5-phrase_feature__noun_phrases__current_user_utterance__omaha	5	10.7584	0.0131
1919	5-phrase_feature__noun_phrases__next_user_utterance__cleaning	5	10.7584	0.0131
1920	5-phrase_feature__noun_phrases__next_system_utterance__tumeric_\_n5	5	10.7584	0.0131
1921	4.1-ngram.next_user_utterance__today 12	4.1	10.7539	0.0131
1922	4.1-ngram.next_user_utterance__tomorrow noon	4.1	10.7537	0.0131
1923	4.1-ngram.next_user_utterance__dry cleaner	4.1	10.7419	0.0132
1924	4.1-ngram.next_system_utterance__thank	4.1	10.7319	0.0133
1925	4.1-ngram.next_user_utterance__title birthday	4.1	10.7309	0.0133
1926	4.1-ngram.next_system_utterance__remove event	4.1	10.7246	0.0133
1927	4.1-ngram.next_system_utterance__mean remove	4.1	10.7246	0.0133
1928	4.1-ngram.next_system_utterance__did mean remove	4.1	10.7246	0.0133
1929	4.1-ngram.next_system_utterance__mean remove event	4.1	10.7246	0.0133
1930	4.1-ngram.next_system_utterance__did mean	4.1	10.7246	0.0133
1931	4.1-ngram.current_user_utterance__energy	4.1	10.7190	0.0133
1932	4.1-ngram.next_system_utterance__shopping list	4.1	10.7189	0.0133
1933	4.1-ngram.next_user_utterance__hrs	4.1	10.7149	0.0134
1934	5-phrase_feature__noun_phrases__next_system_utterance__razor	5	10.7085	0.0134
1935	4.1-ngram.next_user_utterance__just	4.1	10.7039	0.0134
