id,name,prefix,chi2,pval
4271,b'7-syntactic_feature__root_word__next_system_utterance__windex',b'7',5.6983,0.1272
4272,b'5-phrase_feature__noun_phrases__next_user_utterance__whiting',b'5',5.6983,0.1272
4273,b'5-phrase_feature__noun_phrases__current_user_utterance__parm/reggio_cheese',b'5',5.6983,0.1272
4274,b'5-phrase_feature__noun_phrases__next_system_utterance__food_\\_n2',b'5',5.6983,0.1272
4275,b'7-syntactic_feature__obj_word__next_user_utterance__comcast',b'7',5.6983,0.1272
4276,b'5-phrase_feature__noun_phrases__next_user_utterance__widdow',b'5',5.6983,0.1272
4277,b'5-phrase_feature__noun_phrases__next_user_utterance__wife',b'5',5.6983,0.1272
4278,b'5-phrase_feature__noun_phrases__current_user_utterance__bread_\\',b'5',5.6983,0.1272
4279,b'7-syntactic_feature__obj_word__next_user_utterance__cooler',b'7',5.6983,0.1272
4280,b'5-phrase_feature__noun_phrases__current_user_utterance__pasta_sauce',b'5',5.6983,0.1272
4281,b'7-syntactic_feature__obj_word__next_user_utterance__covr',b'7',5.6983,0.1272
4282,b'7-syntactic_feature__obj_word__next_user_utterance__crumb',b'7',5.6983,0.1272
4283,b'7-syntactic_feature__obj_word__next_user_utterance__crunchi',b'7',5.6983,0.1272
4284,b'7-syntactic_feature__obj_word__next_user_utterance__dad',b'7',5.6983,0.1272
4285,b'7-syntactic_feature__obj_word__next_user_utterance__daddi',b'7',5.6983,0.1272
4286,b'5-phrase_feature__noun_phrases__next_user_utterance__weight_watchers',b'5',5.6983,0.1272
4287,b'5-phrase_feature__noun_phrases__next_user_utterance__weight',b'5',5.6983,0.1272
4288,b'6-entity_feature__entity__next_system_utterance__blaine_PERSON',b'6',5.6983,0.1272
4289,b'5-phrase_feature__noun_phrases__next_user_utterance__vet',b'5',5.6983,0.1272
4290,b'7-syntactic_feature__obj_word__next_user_utterance__baq',b'7',5.6983,0.1272
4291,b'5-phrase_feature__noun_phrases__next_system_utterance__grape_seed_oil',b'5',5.6983,0.1272
4292,b'5-phrase_feature__noun_phrases__next_system_utterance__grape_seed',b'5',5.6983,0.1272
4293,b'5-phrase_feature__noun_phrases__next_user_utterance__vaccine',b'5',5.6983,0.1272
4294,b'5-phrase_feature__noun_phrases__current_user_utterance__calenders',b'5',5.6983,0.1272
4295,b'5-phrase_feature__noun_phrases__current_user_utterance__calendar',b'5',5.6983,0.1272
4296,b'7-syntactic_feature__obj_word__next_user_utterance__bead',b'7',5.6983,0.1272
4297,b'5-phrase_feature__noun_phrases__next_user_utterance__vegetable_soup',b'5',5.6983,0.1272
4298,b'5-phrase_feature__noun_phrases__next_user_utterance__vegetables_fruit',b'5',5.6983,0.1272
4299,b'5-phrase_feature__noun_phrases__next_user_utterance__vera',b'5',5.6983,0.1272
4300,b'5-phrase_feature__noun_phrases__current_user_utterance__butters',b'5',5.6983,0.1272
4301,b'5-phrase_feature__noun_phrases__next_user_utterance__verizon_refill',b'5',5.6983,0.1272
4302,b'7-syntactic_feature__obj_word__next_user_utterance__blueberri',b'7',5.6983,0.1272
4303,b'5-phrase_feature__noun_phrases__current_user_utterance__parm/reggio',b'5',5.6983,0.1272
4304,b'5-phrase_feature__noun_phrases__next_system_utterance__gcva9r9s',b'5',5.6983,0.1272
4305,b'5-phrase_feature__noun_phrases__next_user_utterance__walmart',b'5',5.6983,0.1272
4306,b'5-phrase_feature__noun_phrases__next_system_utterance__garden',b'5',5.6983,0.1272
4307,b'5-phrase_feature__noun_phrases__next_user_utterance__wash',b'5',5.6983,0.1272
4308,b'5-phrase_feature__noun_phrases__next_user_utterance__watchers_meals',b'5',5.6983,0.1272
4309,b'5-phrase_feature__noun_phrases__next_user_utterance__water_intake',b'5',5.6983,0.1272
4310,b'5-phrase_feature__noun_phrases__next_user_utterance__webinar_tomorrow',b'5',5.6983,0.1272
4311,b'5-phrase_feature__noun_phrases__next_user_utterance__wednesday',b'5',5.6983,0.1272
4312,b'7-syntactic_feature__obj_word__next_user_utterance__butte',b'7',5.6983,0.1272
4313,b'5-phrase_feature__noun_phrases__next_user_utterance__wednesday_11am',b'5',5.6983,0.1272
4314,b'5-phrase_feature__noun_phrases__current_user_utterance__park',b'5',5.6983,0.1272
4315,b'7-syntactic_feature__subj_word__next_system_utterance__nto',b'7',5.6983,0.1272
4316,b'5-phrase_feature__noun_phrases__next_user_utterance__yosemite',b'5',5.6983,0.1272
4317,b'5-phrase_feature__noun_phrases__next_user_utterance__youtube_movies',b'5',5.6983,0.1272
4318,b'6-entity_feature__entity__next_system_utterance__dee_PERSON',b'6',5.6983,0.1272
4319,b'5-phrase_feature__noun_phrases__next_system_utterance__dove_choc',b'5',5.6983,0.1272
4320,b'7-syntactic_feature__obj_word__next_user_utterance__info',b'7',5.6983,0.1272
4321,b'5-phrase_feature__noun_phrases__current_user_utterance__bleach',b'5',5.6983,0.1272
4322,b'6-entity_feature__entity__current_user_utterance__12 april 2017_DATE',b'6',5.6983,0.1272
4323,b'6-entity_feature__entity__current_user_utterance__12 pm on_TIME',b'6',5.6983,0.1272
4324,b'5-phrase_feature__noun_phrases__current_user_utterance__blankets',b'5',5.6983,0.1272
4325,b'6-entity_feature__entity__current_user_utterance__12pm_TIME',b'6',5.6983,0.1272
4326,b'7-syntactic_feature__obj_word__next_user_utterance__job',b'7',5.6983,0.1272
4327,b'6-entity_feature__entity__current_user_utterance__15_NUMBER',b'6',5.6983,0.1272
4328,b'6-entity_feature__entity__next_system_utterance__carmel_LOCATION',b'6',5.6983,0.1272
4329,b'6-entity_feature__entity__current_user_utterance__16th_ORDINAL',b'6',5.6983,0.1272
4330,b'7-syntactic_feature__obj_word__next_user_utterance__king',b'7',5.6983,0.1272
4331,b'5-phrase_feature__noun_phrases__next_system_utterance__dr_hogan',b'5',5.6983,0.1272
4332,b'5-phrase_feature__noun_phrases__next_system_utterance__dove',b'5',5.6983,0.1272
4333,b'5-phrase_feature__noun_phrases__next_user_utterance__ziplock_bags',b'5',5.6983,0.1272
4334,b'7-syntactic_feature__obj_word__next_user_utterance__lamb',b'7',5.6983,0.1272
4335,b'7-syntactic_feature__obj_word__next_user_utterance__luci',b'7',5.6983,0.1272
4336,b'7-syntactic_feature__obj_word__next_user_utterance__make-up',b'7',5.6983,0.1272
4337,b'7-syntactic_feature__obj_word__next_user_utterance__mandarin',b'7',5.6983,0.1272
4338,b'5-phrase_feature__noun_phrases__next_system_utterance__directv',b'5',5.6983,0.1272
4339,b'5-phrase_feature__noun_phrases__next_system_utterance__dip',b'5',5.6983,0.1272
4340,b'5-phrase_feature__noun_phrases__current_user_utterance__bell_peppers',b'5',5.6983,0.1272
4341,b'7-syntactic_feature__obj_word__next_user_utterance__megan',b'7',5.6983,0.1272
4342,b'6-entity_feature__entity__current_user_utterance__2:30_TIME',b'6',5.6983,0.1272
4343,b'5-phrase_feature__noun_phrases__current_user_utterance__bell_pepper',b'5',5.6983,0.1272
4344,b'6-entity_feature__entity__current_user_utterance__3 p.m._TIME',b'6',5.6983,0.1272
4345,b'6-entity_feature__entity__current_user_utterance__3 pm today_DATE',b'6',5.6983,0.1272
4346,b'6-entity_feature__entity__current_user_utterance__11:00_TIME',b'6',5.6983,0.1272
4347,b'7-syntactic_feature__obj_word__next_user_utterance__hr',b'7',5.6983,0.1272
4348,b'7-syntactic_feature__obj_word__next_user_utterance__hamzah',b'7',5.6983,0.1272
4349,b'6-entity_feature__entity__current_user_utterance__10_NUMBER',b'6',5.6983,0.1272
4350,b'7-syntactic_feature__obj_word__next_user_utterance__deodor',b'7',5.6983,0.1272
4351,b'5-phrase_feature__noun_phrases__current_user_utterance__pears',b'5',5.6983,0.1272
4352,b'5-phrase_feature__noun_phrases__current_user_utterance__peas',b'5',5.6983,0.1272
4353,b'5-phrase_feature__noun_phrases__next_user_utterance__zone',b'5',5.6983,0.1272
4354,b'7-syntactic_feature__obj_word__next_user_utterance__dinner',b'7',5.6983,0.1272
4355,b'5-phrase_feature__noun_phrases__current_user_utterance__peeler',b'5',5.6983,0.1272
4356,b'7-syntactic_feature__obj_word__next_user_utterance__dough',b'7',5.6983,0.1272
4357,b'5-phrase_feature__noun_phrases__next_user_utterance__zyrtec',b'5',5.6983,0.1272
4358,b'7-syntactic_feature__obj_word__next_user_utterance__dramamin',b'7',5.6983,0.1272
4359,b'5-phrase_feature__noun_phrases__next_system_utterance__fedloan',b'5',5.6983,0.1272
4360,b'7-syntactic_feature__obj_word__next_user_utterance__envelop',b'7',5.6983,0.1272
4361,b'5-phrase_feature__noun_phrases__current_user_utterance__peppermint_plant',b'5',5.6983,0.1272
4362,b'6-entity_feature__entity__current_user_utterance__1,2,3,4,5,6,7,8,9,10,11_NUMBER',b'6',5.6983,0.1272
4363,b'6-entity_feature__entity__current_user_utterance__1,2,3,4_NUMBER',b'6',5.6983,0.1272
4364,b'6-entity_feature__entity__current_user_utterance__10 am_TIME',b'6',5.6983,0.1272
4365,b'7-syntactic_feature__obj_word__next_user_utterance__form',b'7',5.6983,0.1272
4366,b'7-syntactic_feature__obj_word__next_user_utterance__four',b'7',5.6983,0.1272
4367,b'6-entity_feature__entity__current_user_utterance__10 pm_TIME',b'6',5.6983,0.1272
4368,b'7-syntactic_feature__obj_word__next_user_utterance__garrett',b'7',5.6983,0.1272
4369,b'7-syntactic_feature__obj_word__next_user_utterance__gaurav',b'7',5.6983,0.1272
4370,b'5-phrase_feature__noun_phrases__next_system_utterance__evaporated_milk',b'5',5.6983,0.1272
4371,b'7-syntactic_feature__obj_word__next_user_utterance__gooey',b'7',5.6983,0.1272
4372,b'7-syntactic_feature__obj_word__next_user_utterance__grape',b'7',5.6983,0.1272
4373,b'7-syntactic_feature__obj_word__next_user_utterance__grapefruit',b'7',5.6983,0.1272
4374,b'7-syntactic_feature__obj_word__next_user_utterance__guacamol',b'7',5.6983,0.1272
4375,b'6-entity_feature__entity__current_user_utterance__berek_PERSON',b'6',5.6983,0.1272
4376,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_debbie_andi',b'5',5.6983,0.1272
4377,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_function',b'5',5.6983,0.1272
4378,b'5-phrase_feature__noun_phrases__current_user_utterance__soup',b'5',5.6983,0.1272
4379,b'6-entity_feature__entity__next_system_utterance__11:33 am_TIME',b'6',5.6983,0.1272
4380,b'5-phrase_feature__noun_phrases__current_user_utterance__sneed_road',b'5',5.6983,0.1272
4381,b'6-entity_feature__entity__current_user_utterance__pam_PERSON',b'6',5.6983,0.1272
4382,b'7-syntactic_feature__subj_word__next_user_utterance__captain',b'7',5.6983,0.1272
4383,b'7-syntactic_feature__subj_word__next_user_utterance__car',b'7',5.6983,0.1272
4384,b'5-phrase_feature__noun_phrases__current_user_utterance__sneed_road_meeting',b'5',5.6983,0.1272
4385,b'6-entity_feature__entity__next_system_utterance__10.45_NUMBER',b'6',5.6983,0.1272
4386,b'7-syntactic_feature__subj_word__next_user_utterance__carrot',b'7',5.6983,0.1272
4387,b'5-phrase_feature__noun_phrases__next_system_utterance__@ollie',b'5',5.6983,0.1272
4388,b'5-phrase_feature__noun_phrases__next_system_utterance__@hye_hi',b'5',5.6983,0.1272
4389,b'7-syntactic_feature__subj_word__next_user_utterance__chip',b'7',5.6983,0.1272
4390,b'6-entity_feature__entity__next_system_utterance__1 at 9:45 am_TIME',b'6',5.6983,0.1272
4391,b'5-phrase_feature__noun_phrases__current_user_utterance__sour_cream',b'5',5.6983,0.1272
4392,b'7-syntactic_feature__root_word__next_system_utterance__gum',b'7',5.6983,0.1272
4393,b'7-syntactic_feature__subj_word__next_user_utterance__dr.',b'7',5.6983,0.1272
4394,b'6-entity_feature__entity__next_system_utterance__1 at 8:40 am_TIME',b'6',5.6983,0.1272
4395,b'5-phrase_feature__noun_phrases__current_user_utterance__souther_food',b'5',5.6983,0.1272
4396,b'6-entity_feature__entity__current_user_utterance__rick_PERSON',b'6',5.6983,0.1272
4397,b'7-syntactic_feature__root_word__next_system_utterance__bull',b'7',5.6983,0.1272
4398,b'6-entity_feature__entity__next_system_utterance__1 at 2:30 pm_TIME',b'6',5.6983,0.1272
4399,b'6-entity_feature__entity__next_system_utterance__1 at 11 am_TIME',b'6',5.6983,0.1272
4400,b'5-phrase_feature__noun_phrases__current_user_utterance__ss_afg',b'5',5.6983,0.1272
4401,b'7-syntactic_feature__subj_word__next_user_utterance__fruit',b'7',5.6983,0.1272
4402,b'5-phrase_feature__noun_phrases__current_user_utterance__youtube',b'5',5.6983,0.1272
4403,b'5-phrase_feature__noun_phrases__current_user_utterance__yosemite_campground',b'5',5.6983,0.1272
4404,b'6-entity_feature__entity__current_user_utterance__saturday, may 13_DATE',b'6',5.6983,0.1272
4405,b'5-phrase_feature__noun_phrases__current_user_utterance__smores_stuff',b'5',5.6983,0.1272
4406,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n21',b'5',5.6983,0.1272
4407,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_insert',b'5',5.6983,0.1272
4408,b'2.1-user_action_words.next_user_utterance__time',b'2.1',5.6983,0.1272
4409,b'5-phrase_feature__noun_phrases__next_system_utterance__alarm_clock',b'5',5.6983,0.1272
4410,b'7-syntactic_feature__subj_word__next_system_utterance__wing',b'7',5.6983,0.1272
4411,b'5-phrase_feature__noun_phrases__next_system_utterance__address_forms',b'5',5.6983,0.1272
4412,b'5-phrase_feature__noun_phrases__next_system_utterance__added_lunch_meat',b'5',5.6983,0.1272
4413,b'5-phrase_feature__noun_phrases__next_system_utterance__adam',b'5',5.6983,0.1272
4414,b'5-phrase_feature__noun_phrases__next_system_utterance__activity',b'5',5.6983,0.1272
4415,b'6-entity_feature__entity__current_user_utterance__mont jack_PERSON',b'6',5.6983,0.1272
4416,b'7-syntactic_feature__root_word__next_system_utterance__jason',b'7',5.6983,0.1272
4417,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',b'5',5.6983,0.1272
4418,b'5-phrase_feature__next_noun_phrases__have_overlap',b'5',5.6983,0.1272
4419,b'6-entity_feature__entity__current_user_utterance__n2.tomato\\_NUMBER',b'6',5.6983,0.1272
4420,b'7-syntactic_feature__root_word__next_system_utterance__iodiz',b'7',5.6983,0.1272
4421,b'5-phrase_feature__noun_phrases__current_user_utterance__shaving',b'5',5.6983,0.1272
4422,b'5-phrase_feature__noun_phrases__current_user_utterance__sim_card',b'5',5.6983,0.1272
4423,b'5-phrase_feature__noun_phrases__current_user_utterance__sheet',b'5',5.6983,0.1272
4424,b'5-phrase_feature__noun_phrases__current_user_utterance__shopping_list_\\',b'5',5.6983,0.1272
4425,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nor_type',b'5',5.6983,0.1272
4426,b'6-entity_feature__entity__current_user_utterance__next week monday at 9 am_DATE',b'6',5.6983,0.1272
4427,b'5-phrase_feature__noun_phrases__current_user_utterance__show_family_members',b'5',5.6983,0.1272
4428,b'6-entity_feature__entity__current_user_utterance__night before_TIME',b'6',5.6983,0.1272
4429,b'5-phrase_feature__noun_phrases__current_user_utterance__show_grocery_list',b'5',5.6983,0.1272
4430,b'6-entity_feature__entity__current_user_utterance__nine_NUMBER',b'6',5.6983,0.1272
4431,b'7-syntactic_feature__subj_word__next_user_utterance__\\',b'7',5.6983,0.1272
4432,b'2.1-user_action_words.next_user_utterance__part',b'2.1',5.6983,0.1272
4433,b'2.1-user_action_words.next_user_utterance__number',b'2.1',5.6983,0.1272
4434,b'6-entity_feature__entity__next_system_utterance__12_NUMBER',b'6',5.6983,0.1272
4435,b'7-syntactic_feature__subj_word__next_user_utterance__group',b'7',5.6983,0.1272
4436,b'7-syntactic_feature__root_word__next_system_utterance__camp',b'7',5.6983,0.1272
4437,b'5-phrase_feature__noun_phrases__current_user_utterance__ssl',b'5',5.6983,0.1272
4438,b'5-phrase_feature__noun_phrases__current_user_utterance__tortilla_chips',b'5',5.6983,0.1272
4439,b'5-phrase_feature__noun_phrases__current_user_utterance__sweet_potato',b'5',5.6983,0.1272
4440,b'5-phrase_feature__noun_phrases__current_user_utterance__switch',b'5',5.6983,0.1272
4441,b'6-entity_feature__entity__current_user_utterance__tomorrow at 10:40am_DATE',b'6',5.6983,0.1272
4442,b'6-entity_feature__entity__current_user_utterance__tomorrow at 10am_DATE',b'6',5.6983,0.1272
4443,b'5-phrase_feature__noun_phrases__current_user_utterance__talk',b'5',5.6983,0.1272
4444,b'5-phrase_feature__noun_phrases__current_user_utterance__tanning_\\',b'5',5.6983,0.1272
4445,b'5-phrase_feature__noun_phrases__current_user_utterance__tax_tomorrow',b'5',5.6983,0.1272
4446,b'6-entity_feature__entity__current_user_utterance__tomorrow at 6:20 am_DATE',b'6',5.6983,0.1272
4447,b'7-syntactic_feature__root_word__next_system_utterance__creat',b'7',5.6983,0.1272
4448,b'6-entity_feature__entity__current_user_utterance__tomorrow at 9:30am_DATE',b'6',5.6983,0.1272
4449,b'5-phrase_feature__noun_phrases__current_user_utterance__treat_ball',b'5',5.6983,0.1272
4450,b'7-syntactic_feature__root_word__next_system_utterance__edgefield',b'7',5.6983,0.1272
4451,b'7-syntactic_feature__root_word__next_system_utterance__dad',b'7',5.6983,0.1272
4452,b'6-entity_feature__entity__current_user_utterance__sebastien_PERSON',b'6',5.6983,0.1272
4453,b'5-phrase_feature__noun_phrases__current_user_utterance__text_bryan_u',b'5',5.6983,0.1272
4454,b'5-phrase_feature__noun_phrases__current_user_utterance__text_celio',b'5',5.6983,0.1272
4455,b'6-entity_feature__entity__current_user_utterance__weekly_SET',b'6',5.6983,0.1272
4456,b'6-entity_feature__entity__current_user_utterance__tonight at 7 pm_DATE',b'6',5.6983,0.1272
4457,b'5-phrase_feature__noun_phrases__current_user_utterance__tips',b'5',5.6983,0.1272
4458,b'7-syntactic_feature__subj_word__next_user_utterance__thank',b'7',5.6983,0.1272
4459,b'5-phrase_feature__noun_phrases__current_user_utterance__time_zone',b'5',5.6983,0.1272
4460,b'6-entity_feature__entity__current_user_utterance__tonight at 9pm_DATE',b'6',5.6983,0.1272
4461,b'5-phrase_feature__noun_phrases__current_user_utterance__tim',b'5',5.6983,0.1272
4462,b'5-phrase_feature__noun_phrases__current_user_utterance__tickets',b'5',5.6983,0.1272
4463,b'7-syntactic_feature__subj_word__next_user_utterance__time',b'7',5.6983,0.1272
4464,b'5-phrase_feature__noun_phrases__current_user_utterance__ticket',b'5',5.6983,0.1272
4465,b'5-phrase_feature__noun_phrases__current_user_utterance__voice',b'5',5.6983,0.1272
4466,b'5-phrase_feature__noun_phrases__current_user_utterance__voice_recital',b'5',5.6983,0.1272
4467,b'2.1-user_action_words.current_user_utterance__part',b'2.1',5.6983,0.1272
4468,b'6-entity_feature__entity__current_user_utterance__today 4:30pm_DATE',b'6',5.6983,0.1272
4469,b'6-entity_feature__entity__current_user_utterance__servando_PERSON',b'6',5.6983,0.1272
4470,b'6-entity_feature__entity__current_user_utterance__shani_PERSON',b'6',5.6983,0.1272
4471,b'5-phrase_feature__noun_phrases__current_user_utterance__work_fix',b'5',5.6983,0.1272
4472,b'5-phrase_feature__noun_phrases__current_user_utterance__work',b'5',5.6983,0.1272
4473,b'7-syntactic_feature__root_word__next_system_utterance__fri',b'7',5.6983,0.1272
4474,b'7-syntactic_feature__subj_word__next_user_utterance__june',b'7',5.6983,0.1272
4475,b'7-syntactic_feature__subj_word__next_user_utterance__list',b'7',5.6983,0.1272
4476,b'5-phrase_feature__noun_phrases__current_user_utterance__wiki',b'5',5.6983,0.1272
4477,b'6-entity_feature__entity__current_user_utterance__stella_PERSON',b'6',5.6983,0.1272
4478,b'6-entity_feature__entity__current_user_utterance__sunday may 21_DATE',b'6',5.6983,0.1272
4479,b'7-syntactic_feature__subj_word__next_user_utterance__loi',b'7',5.6983,0.1272
4480,b'6-entity_feature__entity__current_user_utterance__sunday the 28th_DATE',b'6',5.6983,0.1272
4481,b'5-phrase_feature__noun_phrases__current_user_utterance__weekly_notification',b'5',5.6983,0.1272
4482,b'5-phrase_feature__noun_phrases__current_user_utterance__sugar',b'5',5.6983,0.1272
4483,b'5-phrase_feature__noun_phrases__current_user_utterance__weekly_7am',b'5',5.6983,0.1272
4484,b'5-phrase_feature__noun_phrases__current_user_utterance__weekly',b'5',5.6983,0.1272
4485,b'5-phrase_feature__noun_phrases__current_user_utterance__sugar_creamer',b'5',5.6983,0.1272
4486,b'6-entity_feature__entity__current_user_utterance__sunday_DATE',b'6',5.6983,0.1272
4487,b'6-entity_feature__entity__current_user_utterance__swiss_MISC',b'6',5.6983,0.1272
4488,b'6-entity_feature__entity__current_user_utterance__the next 8 days_DURATION',b'6',5.6983,0.1272
4489,b'7-syntactic_feature__root_word__next_system_utterance__flat',b'7',5.6983,0.1272
4490,b'5-phrase_feature__noun_phrases__current_user_utterance__watch',b'5',5.6983,0.1272
4491,b'5-phrase_feature__noun_phrases__current_user_utterance__supplies',b'5',5.6983,0.1272
4492,b'5-phrase_feature__noun_phrases__current_user_utterance__waste_basket',b'5',5.6983,0.1272
4493,b'5-phrase_feature__noun_phrases__current_user_utterance__wash_car',b'5',5.6983,0.1272
4494,b'5-phrase_feature__noun_phrases__current_user_utterance__11pm',b'5',5.6983,0.1272
4495,b'5-phrase_feature__noun_phrases__current_user_utterance__sealant',b'5',5.6983,0.1272
4496,b'7-syntactic_feature__subj_word__next_system_utterance__weekli',b'7',5.6983,0.1272
4497,b'7-syntactic_feature__root_word__current_user_utterance__help',b'7',5.6983,0.1272
4498,b'6-entity_feature__entity__current_user_utterance__english_MISC',b'6',5.6983,0.1272
4499,b'7-syntactic_feature__root_word__current_user_utterance__feedback',b'7',5.6983,0.1272
4500,b'5-phrase_feature__noun_phrases__current_user_utterance__a_dad',b'5',5.6983,0.1272
4501,b'7-syntactic_feature__root_word__current_user_utterance__file',b'7',5.6983,0.1272
4502,b'7-syntactic_feature__root_word__current_user_utterance__fix',b'7',5.6983,0.1272
4503,b'6-entity_feature__entity__current_user_utterance__evenings_TIME',b'6',5.6983,0.1272
4504,b'6-entity_feature__entity__current_user_utterance__every 4 hours from tonite_SET',b'6',5.6983,0.1272
4505,b'5-phrase_feature__noun_phrases__current_user_utterance__a.m.',b'5',5.6983,0.1272
4506,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nturkey_burger',b'5',5.6983,0.1272
4507,b'7-syntactic_feature__root_word__current_user_utterance__gr',b'7',5.6983,0.1272
4508,b'7-syntactic_feature__root_word__next_system_utterance__lunch',b'7',5.6983,0.1272
4509,b'7-syntactic_feature__root_word__current_user_utterance__groceri',b'7',5.6983,0.1272
4510,b'7-syntactic_feature__root_word__current_user_utterance__hi',b'7',5.6983,0.1272
4511,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nadd_item',b'5',5.6983,0.1272
4512,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nto',b'5',5.6983,0.1272
4513,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_npaper_towels',b'5',5.6983,0.1272
4514,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_npaper',b'5',5.6983,0.1272
4515,b'7-syntactic_feature__root_word__current_user_utterance__it',b'7',5.6983,0.1272
4516,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nmom',b'5',5.6983,0.1272
4517,b'7-syntactic_feature__root_word__current_user_utterance__jq6lgtfc',b'7',5.6983,0.1272
4518,b'7-syntactic_feature__root_word__current_user_utterance__june',b'7',5.6983,0.1272
4519,b'6-entity_feature__entity__current_user_utterance__italy_LOCATION',b'6',5.6983,0.1272
4520,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nmay',b'5',5.6983,0.1272
4521,b'5-phrase_feature__noun_phrases__current_user_utterance__rick',b'5',5.6983,0.1272
4522,b'6-entity_feature__entity__current_user_utterance__jack_PERSON',b'6',5.6983,0.1272
4523,b'7-syntactic_feature__root_word__current_user_utterance__lovett',b'7',5.6983,0.1272
4524,b'5-phrase_feature__noun_phrases__next_system_utterance__boneless_skinless_chicken',b'5',5.6983,0.1272
4525,b'7-syntactic_feature__root_word__current_user_utterance__eras',b'7',5.6983,0.1272
4526,b'6-entity_feature__entity__current_user_utterance__early tonight_DATE',b'6',5.6983,0.1272
4527,b'5-phrase_feature__noun_phrases__current_user_utterance__report',b'5',5.6983,0.1272
4528,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_june',b'5',5.6983,0.1272
4529,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_laundry',b'5',5.6983,0.1272
4530,b'7-syntactic_feature__root_word__current_user_utterance__check',b'7',5.6983,0.1272
4531,b'5-phrase_feature__noun_phrases__current_user_utterance__addendum_today',b'5',5.6983,0.1272
4532,b'6-entity_feature__entity__next_system_utterance__amy_PERSON',b'6',5.6983,0.1272
4533,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_standup',b'5',5.6983,0.1272
4534,b'7-syntactic_feature__root_word__current_user_utterance__clear',b'7',5.6983,0.1272
4535,b'7-syntactic_feature__root_word__next_system_utterance__mate',b'7',5.6983,0.1272
4536,b'7-syntactic_feature__root_word__current_user_utterance__correct',b'7',5.6983,0.1272
4537,b'7-syntactic_feature__root_word__current_user_utterance__court',b'7',5.6983,0.1272
4538,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_today',b'5',5.6983,0.1272
4539,b'7-syntactic_feature__root_word__current_user_utterance__cruis',b'7',5.6983,0.1272
4540,b'7-syntactic_feature__root_word__current_user_utterance__daili',b'7',5.6983,0.1272
4541,b'5-phrase_feature__noun_phrases__next_system_utterance__bread_\\_n9',b'5',5.6983,0.1272
4542,b'7-syntactic_feature__root_word__current_user_utterance__decemb',b'7',5.6983,0.1272
4543,b'5-phrase_feature__noun_phrases__next_system_utterance__bread_\\_n8',b'5',5.6983,0.1272
4544,b'7-syntactic_feature__root_word__current_user_utterance__delete1',b'7',5.6983,0.1272
4545,b'6-entity_feature__entity__current_user_utterance__december_DATE',b'6',5.6983,0.1272
4546,b'7-syntactic_feature__root_word__current_user_utterance__discard',b'7',5.6983,0.1272
4547,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_wash',b'5',5.6983,0.1272
4548,b'6-entity_feature__entity__current_user_utterance__dhanashree of bloomingdales_ORGANIZATION',b'6',5.6983,0.1272
4549,b'5-phrase_feature__noun_phrases__current_user_utterance__removing',b'5',5.6983,0.1272
4550,b'7-syntactic_feature__root_word__current_user_utterance__done',b'7',5.6983,0.1272
4551,b'7-syntactic_feature__root_word__current_user_utterance__dr',b'7',5.6983,0.1272
4552,b'6-entity_feature__entity__next_system_utterance__alfredo_PERSON',b'6',5.6983,0.1272
4553,b'7-syntactic_feature__root_word__current_user_utterance__mainten',b'7',5.6983,0.1272
4554,b'6-entity_feature__entity__current_user_utterance__jeff_PERSON',b'6',5.6983,0.1272
4555,b"7-syntactic_feature__root_word__next_system_utterance__'til",b'7',5.6983,0.1272
4556,b'5-phrase_feature__noun_phrases__next_system_utterance__ant',b'5',5.6983,0.1272
4557,b'7-syntactic_feature__root_word__current_user_utterance__slice',b'7',5.6983,0.1272
4558,b'7-syntactic_feature__root_word__current_user_utterance__spray',b'7',5.6983,0.1272
4559,b'7-syntactic_feature__root_word__current_user_utterance__stain',b'7',5.6983,0.1272
4560,b'5-phrase_feature__noun_phrases__next_system_utterance__avocados_\\_n10',b'5',5.6983,0.1272
4561,b'5-phrase_feature__noun_phrases__current_user_utterance__4th_thursday',b'5',5.6983,0.1272
4562,b'7-syntactic_feature__root_word__current_user_utterance__syrup',b'7',5.6983,0.1272
4563,b'6-entity_feature__entity__current_user_utterance__march 16_DATE',b'6',5.6983,0.1272
4564,b'6-entity_feature__entity__next_system_utterance__4_NUMBER',b'6',5.6983,0.1272
4565,b'6-entity_feature__entity__next_system_utterance__4:30_NUMBER',b'6',5.6983,0.1272
