id,name,prefix,chi2,pval
34259,b'4.1-ngram.next_system_utterance__cream n6 ground',b'4.1',0.2782,0.9641
34260,b'4.1-ngram.next_system_utterance__n1 love wed',b'4.1',0.2781,0.9641
34261,b'4.1-ngram.next_system_utterance__n1 love',b'4.1',0.2781,0.9641
34262,b'4.1-ngram.next_system_utterance__list n1 lightbulbs',b'4.1',0.2781,0.9641
34263,b'4.1-ngram.next_system_utterance__alright ud83e udd87',b'4.1',0.2780,0.9641
34264,b'4.1-ngram.next_system_utterance__alright ursula',b'4.1',0.2780,0.9641
34265,b'4.1-ngram.next_system_utterance__vilas didn',b'4.1',0.2780,0.9641
34266,b'4.1-ngram.next_system_utterance__vilas',b'4.1',0.2780,0.9641
34267,b'4.1-ngram.next_system_utterance__n4 garlic salt',b'4.1',0.2779,0.9641
34268,b'4.1-ngram.next_system_utterance__n4 garlic',b'4.1',0.2779,0.9641
34269,b'4.1-ngram.next_system_utterance__n3 orange juice',b'4.1',0.2779,0.9641
34270,b'4.1-ngram.next_system_utterance__pancakes n7',b'4.1',0.2779,0.9641
34271,b'4.1-ngram.next_system_utterance__glasses n3 porch',b'4.1',0.2779,0.9641
34272,b'4.1-ngram.next_system_utterance__pancakes n7 men',b'4.1',0.2779,0.9641
34273,b'4.1-ngram.next_system_utterance__dermatologist mon',b'4.1',0.2779,0.9641
34274,b'4.1-ngram.next_system_utterance__dermatologist appointment tue',b'4.1',0.2779,0.9641
34275,b'4.1-ngram.next_system_utterance__jim',b'4.1',0.2779,0.9641
34276,b'4.1-ngram.next_system_utterance__report issues',b'4.1',0.2779,0.9641
34277,b'4.1-ngram.next_system_utterance__report',b'4.1',0.2779,0.9641
34278,b'4.1-ngram.next_system_utterance__report issues alright',b'4.1',0.2779,0.9641
34279,b'4.1-ngram.current_user_utterance__chicken nuggets',b'4.1',0.2778,0.9642
34280,b'4.1-ngram.next_system_utterance__schedule ntry reminder',b'4.1',0.2778,0.9642
34281,b'4.1-ngram.next_system_utterance__schedules',b'4.1',0.2778,0.9642
34282,b'4.1-ngram.next_system_utterance__dayquil n15 bread',b'4.1',0.2777,0.9642
34283,b'4.1-ngram.current_user_utterance__tom',b'4.1',0.2776,0.9642
34284,b'4.1-ngram.next_system_utterance__butt',b'4.1',0.2775,0.9642
34285,b'4.1-ngram.next_system_utterance__n11 diced tomatoes',b'4.1',0.2774,0.9642
34286,b'4.1-ngram.next_system_utterance__cucumbers n16',b'4.1',0.2772,0.9643
34287,b'4.1-ngram.next_system_utterance__milk n3 bacon',b'4.1',0.2772,0.9643
34288,b'4.1-ngram.next_system_utterance__tank',b'4.1',0.2772,0.9643
34289,b'4.1-ngram.next_system_utterance__n4 caprisunn',b'4.1',0.2772,0.9643
34290,b'4.1-ngram.next_system_utterance__celery n11 parsley',b'4.1',0.2772,0.9643
34291,b'4.1-ngram.next_system_utterance__cream small',b'4.1',0.2772,0.9643
34292,b'4.1-ngram.next_system_utterance__n4 caprisunn n5',b'4.1',0.2772,0.9643
34293,b'4.1-ngram.current_user_utterance__add user',b'4.1',0.2772,0.9643
34294,b'4.1-ngram.current_user_utterance__utilities car',b'4.1',0.2772,0.9643
34295,b'4.1-ngram.next_user_utterance__peas diced tomatoes',b'4.1',0.2771,0.9643
34296,b'4.1-ngram.next_user_utterance__beer',b'4.1',0.2771,0.9643
34297,b'4.1-ngram.next_user_utterance__beans',b'4.1',0.2771,0.9643
34298,b'4.1-ngram.next_user_utterance__peeler',b'4.1',0.2771,0.9643
34299,b'4.1-ngram.next_user_utterance__items cheese',b'4.1',0.2770,0.9643
34300,b'4.1-ngram.next_user_utterance__add item toilet',b'4.1',0.2770,0.9643
34301,b'4.1-ngram.next_user_utterance__items carrots',b'4.1',0.2770,0.9643
34302,b'4.1-ngram.next_system_utterance__32g n2',b'4.1',0.2768,0.9643
34303,b'4.1-ngram.next_system_utterance__n7 fix flat',b'4.1',0.2768,0.9643
34304,b'4.1-ngram.next_system_utterance__password 2273care2273 webex',b'4.1',0.2767,0.9644
34305,b'4.1-ngram.next_system_utterance__past',b'4.1',0.2767,0.9644
34306,b'4.1-ngram.next_system_utterance__andrea',b'4.1',0.2767,0.9644
34307,b'4.1-ngram.next_system_utterance__n3 tops',b'4.1',0.2766,0.9644
34308,b'4.1-ngram.next_user_utterance__csl',b'4.1',0.2765,0.9644
34309,b'4.1-ngram.next_system_utterance__n4 chocolate milk',b'4.1',0.2765,0.9644
34310,b'4.1-ngram.next_system_utterance__n4 chocolate',b'4.1',0.2765,0.9644
34311,b'4.1-ngram.next_system_utterance__bananas nhere',b'4.1',0.2763,0.9644
34312,b'4.1-ngram.next_system_utterance__bananas n9 cheerios',b'4.1',0.2763,0.9644
34313,b'4.1-ngram.next_system_utterance__n10 avocado',b'4.1',0.2762,0.9644
34314,b'4.1-ngram.next_system_utterance__duck jerky n2',b'4.1',0.2762,0.9644
34315,b'4.1-ngram.next_system_utterance__aldi',b'4.1',0.2759,0.9645
34316,b'4.1-ngram.next_system_utterance__gift n3',b'4.1',0.2759,0.9645
34317,b'4.1-ngram.next_system_utterance__restart captain',b'4.1',0.2758,0.9645
34318,b'4.1-ngram.next_system_utterance__restart',b'4.1',0.2758,0.9645
34319,b'4.1-ngram.next_system_utterance__n6 life alex',b'4.1',0.2758,0.9645
34320,b'4.1-ngram.next_system_utterance__sausage n14 potato',b'4.1',0.2757,0.9645
34321,b'4.1-ngram.next_system_utterance__n5 brown',b'4.1',0.2757,0.9645
34322,b'4.1-ngram.next_system_utterance__n5 broccoli n6',b'4.1',0.2757,0.9645
34323,b'4.1-ngram.next_system_utterance__1st month',b'4.1',0.2757,0.9645
34324,b'4.1-ngram.next_system_utterance__1st',b'4.1',0.2757,0.9645
34325,b'4.1-ngram.next_system_utterance__lucy test',b'4.1',0.2757,0.9645
34326,b'4.1-ngram.next_system_utterance__10 30',b'4.1',0.2756,0.9645
34327,b'4.1-ngram.next_system_utterance__n6 watermelon',b'4.1',0.2756,0.9645
34328,b'4.1-ngram.next_system_utterance__cheese n6 dressing',b'4.1',0.2756,0.9645
34329,b'4.1-ngram.next_system_utterance__n5 bread',b'4.1',0.2756,0.9646
34330,b'4.1-ngram.next_system_utterance__n8 baby',b'4.1',0.2755,0.9646
34331,b'4.1-ngram.next_system_utterance__bananas n7 grape',b'4.1',0.2755,0.9646
34332,b'4.1-ngram.next_system_utterance__slade nhere list',b'4.1',0.2755,0.9646
34333,b'4.1-ngram.next_system_utterance__remind post',b'4.1',0.2755,0.9646
34334,b'4.1-ngram.next_system_utterance__ll remind post',b'4.1',0.2755,0.9646
34335,b'4.1-ngram.next_system_utterance__n3 pikes peak',b'4.1',0.2754,0.9646
34336,b'4.1-ngram.next_system_utterance__n3 pikes',b'4.1',0.2754,0.9646
34337,b'4.1-ngram.next_system_utterance__pogranate n11 orange',b'4.1',0.2754,0.9646
34338,b'4.1-ngram.next_system_utterance__lotion n6',b'4.1',0.2754,0.9646
34339,b'4.1-ngram.next_system_utterance__maggi masala',b'4.1',0.2753,0.9646
34340,b'4.1-ngram.next_system_utterance__maggi masala spicy',b'4.1',0.2753,0.9646
34341,b'4.1-ngram.next_system_utterance__indian dinners n2',b'4.1',0.2753,0.9646
34342,b'4.1-ngram.next_system_utterance__nasalcrom n3',b'4.1',0.2751,0.9646
34343,b'4.1-ngram.next_system_utterance__nasalcrom',b'4.1',0.2751,0.9646
34344,b'4.1-ngram.next_user_utterance__16 17 18',b'4.1',0.2751,0.9646
34345,b'4.1-ngram.next_system_utterance__attendees',b'4.1',0.2751,0.9646
34346,b'4.1-ngram.next_system_utterance__jerrod',b'4.1',0.2750,0.9647
34347,b'4.1-ngram.current_user_utterance__item 13',b'4.1',0.2750,0.9647
34348,b'4.1-ngram.next_user_utterance__outfits',b'4.1',0.2749,0.9647
34349,b'4.1-ngram.next_user_utterance__pack',b'4.1',0.2749,0.9647
34350,b'4.1-ngram.next_user_utterance__avocado',b'4.1',0.2749,0.9647
34351,b'4.1-ngram.next_system_utterance__scissors n2 shelf',b'4.1',0.2748,0.9647
34352,b'4.1-ngram.next_system_utterance__paper towels n6',b'4.1',0.2748,0.9647
34353,b'4.1-ngram.next_system_utterance__com report',b'4.1',0.2748,0.9647
34354,b'4.1-ngram.next_system_utterance__hsiaio',b'4.1',0.2748,0.9647
34355,b'4.1-ngram.next_system_utterance__com recipetineats videos',b'4.1',0.2748,0.9647
34356,b'4.1-ngram.next_system_utterance__hsiaio kms',b'4.1',0.2748,0.9647
34357,b'4.1-ngram.next_system_utterance__xxx 7496 mattia',b'4.1',0.2748,0.9647
34358,b'4.1-ngram.next_system_utterance__captain service stopped',b'4.1',0.2748,0.9647
34359,b'4.1-ngram.next_system_utterance__captain type',b'4.1',0.2748,0.9647
34360,b'4.1-ngram.next_system_utterance__set reminder nfor',b'4.1',0.2748,0.9647
34361,b'4.1-ngram.next_system_utterance__changed reminder pick',b'4.1',0.2748,0.9647
34362,b'4.1-ngram.next_system_utterance__reminder send',b'4.1',0.2748,0.9647
34363,b'4.1-ngram.next_system_utterance__n3 flour',b'4.1',0.2747,0.9647
34364,b'4.1-ngram.next_system_utterance__updated',b'4.1',0.2747,0.9647
34365,b'4.1-ngram.next_system_utterance__paper plates n33',b'4.1',0.2747,0.9647
34366,b'4.1-ngram.next_system_utterance__towel n3 dishwasher',b'4.1',0.2747,0.9647
34367,b'4.1-ngram.next_system_utterance__appreciate',b'4.1',0.2747,0.9647
34368,b'4.1-ngram.next_system_utterance__oats n2',b'4.1',0.2747,0.9647
34369,b'4.1-ngram.next_system_utterance__appreciate feedback',b'4.1',0.2747,0.9647
34370,b'4.1-ngram.next_system_utterance__asked',b'4.1',0.2746,0.9647
34371,b'4.1-ngram.next_system_utterance__relish n7',b'4.1',0.2746,0.9647
34372,b'4.1-ngram.next_system_utterance__ran',b'4.1',0.2746,0.9647
34373,b'4.1-ngram.next_user_utterance__item eggs',b'4.1',0.2746,0.9647
34374,b'4.1-ngram.next_user_utterance__item fit',b'4.1',0.2746,0.9647
34375,b'4.1-ngram.next_user_utterance__add item beef',b'4.1',0.2746,0.9647
34376,b'4.1-ngram.next_user_utterance__liam bring',b'4.1',0.2746,0.9647
34377,b'4.1-ngram.next_user_utterance__liam bring trumpet',b'4.1',0.2746,0.9647
34378,b'4.1-ngram.next_user_utterance__liam',b'4.1',0.2746,0.9647
34379,b'4.1-ngram.next_system_utterance__pittcon',b'4.1',0.2745,0.9648
34380,b'4.1-ngram.next_system_utterance__bar n6 fix',b'4.1',0.2744,0.9648
34381,b'4.1-ngram.next_system_utterance__n2 horseradish sauce',b'4.1',0.2741,0.9648
34382,b'4.1-ngram.next_user_utterance__coupon saturday',b'4.1',0.2741,0.9648
34383,b'4.1-ngram.next_system_utterance__goo gl blmyuh',b'4.1',0.2740,0.9648
34384,b'4.1-ngram.next_system_utterance__gl ftqhuk update',b'4.1',0.2740,0.9648
34385,b'4.1-ngram.next_system_utterance__pay utilities',b'4.1',0.2740,0.9648
34386,b'4.1-ngram.next_system_utterance__n4 guava n5',b'4.1',0.2739,0.9649
34387,b'4.1-ngram.next_system_utterance__n4 guava',b'4.1',0.2739,0.9649
34388,b'4.1-ngram.next_system_utterance__cocktail n11 canned',b'4.1',0.2739,0.9649
34389,b'4.1-ngram.next_system_utterance__alright christine ve',b'4.1',0.2739,0.9649
34390,b'4.1-ngram.next_system_utterance__alright claudia',b'4.1',0.2739,0.9649
34391,b'4.1-ngram.next_system_utterance__cocktail n11',b'4.1',0.2739,0.9649
34392,b'4.1-ngram.next_system_utterance__alright lavonne ve',b'4.1',0.2739,0.9649
34393,b'4.1-ngram.next_system_utterance__love tue mar',b'4.1',0.2739,0.9649
34394,b'4.1-ngram.next_system_utterance__alright lindsey',b'4.1',0.2739,0.9649
34395,b'4.1-ngram.next_system_utterance__love wed',b'4.1',0.2739,0.9649
34396,b'4.1-ngram.next_system_utterance__tofu n5',b'4.1',0.2735,0.9649
34397,b'4.1-ngram.next_system_utterance__sat apr nto',b'4.1',0.2735,0.9649
34398,b'4.1-ngram.next_system_utterance__05 00',b'4.1',0.2734,0.9650
34399,b'4.1-ngram.next_system_utterance__remind buy',b'4.1',0.2732,0.9650
34400,b'4.1-ngram.next_system_utterance__ll remind bring',b'4.1',0.2732,0.9650
34401,b'4.1-ngram.next_system_utterance__messages',b'4.1',0.2732,0.9650
34402,b'4.1-ngram.next_system_utterance__n2 cat scoop',b'4.1',0.2731,0.9650
34403,b'4.1-ngram.next_system_utterance__n1 ice cream',b'4.1',0.2730,0.9650
34404,b'4.1-ngram.next_system_utterance__velveta n6 spinach',b'4.1',0.2730,0.9650
34405,b'4.1-ngram.next_system_utterance__velveta n6',b'4.1',0.2730,0.9650
34406,b'4.1-ngram.next_system_utterance__really want remove',b'4.1',0.2730,0.9650
34407,b'4.1-ngram.next_system_utterance__list n1 hilton',b'4.1',0.2730,0.9650
34408,b'4.1-ngram.next_system_utterance__water bottles',b'4.1',0.2730,0.9650
34409,b'4.1-ngram.next_system_utterance__n1 ice',b'4.1',0.2730,0.9650
34410,b'4.1-ngram.next_system_utterance__vent',b'4.1',0.2730,0.9650
34411,b'4.1-ngram.next_system_utterance__stopped nwhen',b'4.1',0.2730,0.9650
34412,b'4.1-ngram.next_system_utterance__stopped nwhen ready',b'4.1',0.2730,0.9650
34413,b'4.1-ngram.next_system_utterance__ok list n1',b'4.1',0.2729,0.9650
34414,b'4.1-ngram.next_system_utterance__alright scot ve',b'4.1',0.2729,0.9650
34415,b'4.1-ngram.next_system_utterance__simon airport',b'4.1',0.2729,0.9650
34416,b'4.1-ngram.next_system_utterance__sim card iphone',b'4.1',0.2729,0.9650
34417,b'4.1-ngram.next_system_utterance__alright shirley',b'4.1',0.2729,0.9650
34418,b'4.1-ngram.next_system_utterance__simon',b'4.1',0.2729,0.9650
34419,b'4.1-ngram.next_system_utterance__almond milk n5',b'4.1',0.2726,0.9651
34420,b'4.1-ngram.next_system_utterance__ground beefs n7',b'4.1',0.2726,0.9651
34421,b'4.1-ngram.next_system_utterance__olives n3',b'4.1',0.2725,0.9651
34422,b'4.1-ngram.next_system_utterance__n1 meet',b'4.1',0.2725,0.9651
34423,b'4.1-ngram.next_system_utterance__15 12',b'4.1',0.2721,0.9652
34424,b'4.1-ngram.current_user_utterance__bananas',b'4.1',0.2720,0.9652
34425,b'4.1-ngram.next_user_utterance__march 16',b'4.1',0.2718,0.9652
34426,b'4.1-ngram.next_user_utterance__food michaels daiso',b'4.1',0.2718,0.9652
34427,b'4.1-ngram.next_system_utterance__mar 25',b'4.1',0.2717,0.9653
34428,b'4.1-ngram.next_system_utterance__27 30 pm',b'4.1',0.2717,0.9653
34429,b'4.1-ngram.next_system_utterance__n5 beer',b'4.1',0.2717,0.9653
34430,b'4.1-ngram.next_system_utterance__n6 jason',b'4.1',0.2717,0.9653
34431,b'4.1-ngram.next_system_utterance__burger n12 eggs',b'4.1',0.2716,0.9653
34432,b'4.1-ngram.next_system_utterance__burger n12',b'4.1',0.2716,0.9653
34433,b'4.1-ngram.next_system_utterance__tuna salad',b'4.1',0.2716,0.9653
34434,b'4.1-ngram.next_system_utterance__n2 bread n3',b'4.1',0.2716,0.9653
34435,b'4.1-ngram.next_system_utterance__apples n9 carrots',b'4.1',0.2716,0.9653
34436,b'4.1-ngram.next_system_utterance__peak 4th',b'4.1',0.2715,0.9653
34437,b'4.1-ngram.next_system_utterance__packet n4 guava',b'4.1',0.2715,0.9653
34438,b'4.1-ngram.next_system_utterance__thu 10',b'4.1',0.2712,0.9654
34439,b'4.1-ngram.next_system_utterance__10 15 pm',b'4.1',0.2710,0.9654
34440,b'4.1-ngram.next_user_utterance__10 pm',b'4.1',0.2710,0.9654
34441,b'4.1-ngram.next_system_utterance__remind ray',b'4.1',0.2710,0.9654
34442,b'4.1-ngram.next_system_utterance__ll remind read',b'4.1',0.2710,0.9654
34443,b'4.1-ngram.next_system_utterance__masala n7 coconut',b'4.1',0.2709,0.9654
34444,b'4.1-ngram.next_system_utterance__masala n7',b'4.1',0.2709,0.9654
34445,b'4.1-ngram.current_user_utterance__broccoli',b'4.1',0.2707,0.9654
34446,b'4.1-ngram.next_system_utterance__n2 chicken breast',b'4.1',0.2705,0.9655
34447,b'4.1-ngram.next_system_utterance__n5 frozen mango',b'4.1',0.2705,0.9655
34448,b'4.1-ngram.next_system_utterance__n5 frozen fruit',b'4.1',0.2705,0.9655
34449,b'4.1-ngram.next_system_utterance__gl gqv23q',b'4.1',0.2704,0.9655
34450,b'4.1-ngram.next_system_utterance__username covr webex',b'4.1',0.2704,0.9655
34451,b'4.1-ngram.next_system_utterance__goo gl gbnm2h',b'4.1',0.2704,0.9655
34452,b'4.1-ngram.next_system_utterance__lime n13',b'4.1',0.2703,0.9655
34453,b'4.1-ngram.next_system_utterance__milk n9',b'4.1',0.2702,0.9655
34454,b'4.1-ngram.next_system_utterance__milk n9 onion',b'4.1',0.2702,0.9655
34455,b'4.1-ngram.next_system_utterance__sugar n5',b'4.1',0.2702,0.9655
34456,b'4.1-ngram.next_user_utterance__17 18',b'4.1',0.2701,0.9655
34457,b'4.1-ngram.next_system_utterance__n6 purpose',b'4.1',0.2701,0.9655
34458,b'4.1-ngram.next_system_utterance__rackspace',b'4.1',0.2701,0.9655
34459,b'4.1-ngram.next_system_utterance__benadryl n24',b'4.1',0.2701,0.9656
34460,b'4.1-ngram.next_system_utterance__italian beef rolls',b'4.1',0.2701,0.9656
34461,b'4.1-ngram.next_system_utterance__socks',b'4.1',0.2701,0.9656
34462,b'4.1-ngram.next_system_utterance__snow',b'4.1',0.2698,0.9656
34463,b'4.1-ngram.next_system_utterance__chicken n10',b'4.1',0.2698,0.9656
34464,b'4.1-ngram.next_system_utterance__chicken gravy',b'4.1',0.2698,0.9656
34465,b'4.1-ngram.next_system_utterance__n10 celery n11',b'4.1',0.2698,0.9656
34466,b'4.1-ngram.next_system_utterance__n11 sugar raw',b'4.1',0.2698,0.9656
34467,b'4.1-ngram.next_system_utterance__fix flat n7',b'4.1',0.2697,0.9656
34468,b'4.1-ngram.next_system_utterance__fix flat n8',b'4.1',0.2697,0.9656
34469,b'4.1-ngram.next_system_utterance__bubbles',b'4.1',0.2697,0.9656
34470,b'4.1-ngram.next_system_utterance__bubbles bathroom',b'4.1',0.2697,0.9656
34471,b'4.1-ngram.next_system_utterance__shelley',b'4.1',0.2696,0.9656
34472,b'4.1-ngram.next_system_utterance__shelley nhere',b'4.1',0.2696,0.9656
34473,b'4.1-ngram.next_system_utterance__reminders person remove',b'4.1',0.2696,0.9656
34474,b'4.1-ngram.next_system_utterance__reminders person',b'4.1',0.2696,0.9656
34475,b'4.1-ngram.next_system_utterance__wed jun pm',b'4.1',0.2696,0.9656
34476,b'4.1-ngram.next_system_utterance__n5 toilet',b'4.1',0.2695,0.9657
34477,b'4.1-ngram.next_system_utterance__frozen fruit',b'4.1',0.2693,0.9657
34478,b'4.1-ngram.next_system_utterance__management',b'4.1',0.2693,0.9657
34479,b'4.1-ngram.next_system_utterance__manage shopping list',b'4.1',0.2693,0.9657
34480,b'4.1-ngram.next_system_utterance__n6 peppermint',b'4.1',0.2693,0.9657
34481,b'4.1-ngram.current_user_utterance__10 pm',b'4.1',0.2693,0.9657
34482,b'4.1-ngram.current_user_utterance__return library books',b'4.1',0.2693,0.9657
34483,b'4.1-ngram.current_user_utterance__red potatoes',b'4.1',0.2693,0.9657
34484,b'4.1-ngram.current_user_utterance__reward 10',b'4.1',0.2693,0.9657
34485,b'4.1-ngram.current_user_utterance__pm',b'4.1',0.2693,0.9657
34486,b'4.1-ngram.current_user_utterance__reward',b'4.1',0.2693,0.9657
34487,b'4.1-ngram.current_user_utterance__remind recycling',b'4.1',0.2693,0.9657
34488,b'4.1-ngram.next_system_utterance__mud soap nto',b'4.1',0.2693,0.9657
34489,b'4.1-ngram.next_system_utterance__ni ll remind',b'4.1',0.2693,0.9657
34490,b'4.1-ngram.next_system_utterance__mud soap n2',b'4.1',0.2693,0.9657
34491,b'4.1-ngram.next_system_utterance__enema bags n11',b'4.1',0.2693,0.9657
34492,b'4.1-ngram.next_system_utterance__dove spray',b'4.1',0.2693,0.9657
34493,b'4.1-ngram.next_system_utterance__milk n4 bananas',b'4.1',0.2692,0.9657
34494,b'4.1-ngram.next_system_utterance__stacey nhere',b'4.1',0.2692,0.9657
34495,b'4.1-ngram.next_system_utterance__help recurring',b'4.1',0.2691,0.9657
34496,b'4.1-ngram.next_system_utterance__change book visa',b'4.1',0.2690,0.9657
34497,b'4.1-ngram.next_system_utterance__utilities car ni',b'4.1',0.2690,0.9657
34498,b'4.1-ngram.next_system_utterance__n1 sweet hawaiian',b'4.1',0.2690,0.9657
34499,b'4.1-ngram.next_system_utterance__n1 sweet potatoes',b'4.1',0.2690,0.9657
34500,b'4.1-ngram.next_system_utterance__car n3',b'4.1',0.2690,0.9657
34501,b'4.1-ngram.next_system_utterance__want type',b'4.1',0.2690,0.9657
34502,b'4.1-ngram.next_system_utterance__car n2 socks',b'4.1',0.2690,0.9657
34503,b'4.1-ngram.next_system_utterance__tater tots n15',b'4.1',0.2690,0.9657
34504,b'4.1-ngram.next_system_utterance__n4 chipotle',b'4.1',0.2690,0.9657
34505,b'4.1-ngram.next_system_utterance__car n2',b'4.1',0.2690,0.9657
34506,b'4.1-ngram.next_system_utterance__n5 liquid hand',b'4.1',0.2690,0.9657
34507,b'4.1-ngram.next_system_utterance__car keys',b'4.1',0.2690,0.9657
34508,b'4.1-ngram.next_system_utterance__tax',b'4.1',0.2690,0.9657
34509,b'4.1-ngram.next_system_utterance__library n7',b'4.1',0.2690,0.9657
34510,b'4.1-ngram.next_system_utterance__rephrase ntry',b'4.1',0.2690,0.9657
34511,b'4.1-ngram.next_system_utterance__drinks n4 veggies',b'4.1',0.2690,0.9657
34512,b'4.1-ngram.next_system_utterance__regina',b'4.1',0.2690,0.9657
34513,b'4.1-ngram.next_system_utterance__n3 turkey n4',b'4.1',0.2690,0.9657
34514,b'4.1-ngram.next_system_utterance__n5 liquid',b'4.1',0.2690,0.9657
34515,b'4.1-ngram.next_system_utterance__veggies n5 kitchen',b'4.1',0.2690,0.9657
34516,b'4.1-ngram.next_system_utterance__examples nto change',b'4.1',0.2690,0.9657
34517,b'4.1-ngram.next_system_utterance__magnum infinity n11',b'4.1',0.2690,0.9657
34518,b'4.1-ngram.next_system_utterance__n3 turkey',b'4.1',0.2690,0.9657
34519,b'4.1-ngram.next_system_utterance__magnum infinity',b'4.1',0.2690,0.9657
34520,b'4.1-ngram.next_system_utterance__clothes dryer',b'4.1',0.2690,0.9657
34521,b'4.1-ngram.next_system_utterance__examples type help',b'4.1',0.2690,0.9657
34522,b'4.1-ngram.next_system_utterance__change try',b'4.1',0.2690,0.9657
34523,b'4.1-ngram.next_system_utterance__clothes',b'4.1',0.2690,0.9657
34524,b'4.1-ngram.next_system_utterance__veggies n5',b'4.1',0.2690,0.9657
34525,b'4.1-ngram.next_system_utterance__examples type',b'4.1',0.2690,0.9657
34526,b'4.1-ngram.next_system_utterance__list n1 storage',b'4.1',0.2690,0.9657
34527,b'4.1-ngram.next_system_utterance__change click',b'4.1',0.2690,0.9657
34528,b'4.1-ngram.next_system_utterance__change timezone click',b'4.1',0.2690,0.9657
34529,b'4.1-ngram.next_system_utterance__utilities car',b'4.1',0.2690,0.9657
34530,b'4.1-ngram.next_system_utterance__11 n2 pikes',b'4.1',0.2688,0.9658
34531,b'4.1-ngram.next_system_utterance__n3 watermelon n4',b'4.1',0.2688,0.9658
34532,b'4.1-ngram.next_system_utterance__n3 watermelon',b'4.1',0.2688,0.9658
34533,b'4.1-ngram.next_system_utterance__n6 strawberries n7',b'4.1',0.2688,0.9658
34534,b'4.1-ngram.next_system_utterance__yogurt n7 tomatoes',b'4.1',0.2688,0.9658
34535,b'4.1-ngram.next_system_utterance__cheese balls',b'4.1',0.2687,0.9658
34536,b'4.1-ngram.next_system_utterance__tomatoes n3',b'4.1',0.2686,0.9658
34537,b'4.1-ngram.next_system_utterance__fri 12 12',b'4.1',0.2686,0.9658
34538,b'4.1-ngram.next_system_utterance__juice n4 ground',b'4.1',0.2684,0.9659
34539,b'4.1-ngram.next_system_utterance__n5 glasses maybe',b'4.1',0.2684,0.9659
34540,b'4.1-ngram.next_system_utterance__beef n5 chili',b'4.1',0.2684,0.9659
34541,b'4.1-ngram.next_system_utterance__grocery list set',b'4.1',0.2684,0.9659
34542,b'4.1-ngram.next_system_utterance__paneer nto',b'4.1',0.2683,0.9659
34543,b'4.1-ngram.next_system_utterance__flip',b'4.1',0.2680,0.9659
34544,b'4.1-ngram.next_system_utterance__n1 artichokes n2',b'4.1',0.2680,0.9659
34545,b'4.1-ngram.next_system_utterance__bagel',b'4.1',0.2680,0.9659
34546,b'4.1-ngram.next_system_utterance__ok nitin reminders',b'4.1',0.2680,0.9659
34547,b'4.1-ngram.next_system_utterance__05',b'4.1',0.2679,0.9659
34548,b'4.1-ngram.next_system_utterance__04 pm',b'4.1',0.2679,0.9659
34549,b'4.1-ngram.next_system_utterance__paper towels n4',b'4.1',0.2678,0.9660
34550,b'4.1-ngram.next_system_utterance__flour n4 rice',b'4.1',0.2676,0.9660
34551,b'4.1-ngram.current_user_utterance__chicken',b'4.1',0.2675,0.9660
34552,b'4.1-ngram.next_system_utterance__todd ve removed',b'4.1',0.2675,0.9660
34553,b'4.1-ngram.next_system_utterance__thu 18 10',b'4.1',0.2673,0.9661
34554,b'4.1-ngram.next_system_utterance__cans',b'4.1',0.2673,0.9661
34555,b'4.1-ngram.next_system_utterance__salmon n3',b'4.1',0.2672,0.9661
34556,b'4.1-ngram.next_system_utterance__corn cob',b'4.1',0.2672,0.9661
34557,b'4.1-ngram.next_system_utterance__n3 shirt',b'4.1',0.2672,0.9661
34558,b'4.1-ngram.next_system_utterance__n3 shirt n4',b'4.1',0.2672,0.9661
34559,b'4.1-ngram.next_system_utterance__field museum n3',b'4.1',0.2672,0.9661
34560,b'4.1-ngram.next_system_utterance__field museum',b'4.1',0.2672,0.9661
34561,b'4.1-ngram.next_system_utterance__new life n8',b'4.1',0.2672,0.9661
34562,b'4.1-ngram.next_user_utterance__inspection reports units',b'4.1',0.2671,0.9661
34563,b'4.1-ngram.next_system_utterance__title pickup simon',b'4.1',0.2671,0.9661
34564,b'4.1-ngram.next_system_utterance__n4 swim ring',b'4.1',0.2671,0.9661
34565,b'4.1-ngram.next_system_utterance__n5 toothpaste',b'4.1',0.2671,0.9661
34566,b'4.1-ngram.next_system_utterance__title pickup',b'4.1',0.2671,0.9661
34567,b'4.1-ngram.next_system_utterance__veggies n8',b'4.1',0.2671,0.9661
34568,b'4.1-ngram.next_system_utterance__bobby nhere',b'4.1',0.2671,0.9661
34569,b'4.1-ngram.next_system_utterance__alright blake',b'4.1',0.2671,0.9661
34570,b'4.1-ngram.next_system_utterance__bobby nhere list',b'4.1',0.2671,0.9661
34571,b'4.1-ngram.next_system_utterance__alright becky ve',b'4.1',0.2671,0.9661
34572,b'4.1-ngram.next_system_utterance__n2 blake toothbrushes',b'4.1',0.2668,0.9661
34573,b'4.1-ngram.next_system_utterance__kanchan nhere list',b'4.1',0.2668,0.9661
34574,b'4.1-ngram.next_system_utterance__tue jul',b'4.1',0.2667,0.9662
34575,b'4.1-ngram.next_system_utterance__restart type',b'4.1',0.2667,0.9662
34576,b'4.1-ngram.next_system_utterance__think',b'4.1',0.2667,0.9662
34577,b'4.1-ngram.next_system_utterance__restart type turn',b'4.1',0.2667,0.9662
34578,b'4.1-ngram.next_system_utterance__1705884 n2 rocky',b'4.1',0.2667,0.9662
34579,b'4.1-ngram.next_system_utterance__ok tina',b'4.1',0.2666,0.9662
