id,name,prefix,chi2,pval
914,b'7-syntactic_feature__root_word__next_system_utterance__365599',b'7',14.7395,0.0021
915,b'5-phrase_feature__noun_phrases__current_user_utterance__singaporean_restaurant',b'5',14.7314,0.0021
916,b'4.1-ngram.next_user_utterance__irish',b'4.1',14.6640,0.0021
917,b'4.1-ngram.current_user_utterance__served',b'4.1',14.6616,0.0021
918,b'7-syntactic_feature__root_word__next_user_utterance__have',b'7',14.6370,0.0022
919,b'7-syntactic_feature__subj_word__current_user_utterance__code',b'7',14.6298,0.0022
920,b'4.1-ngram.current_user_utterance__know address',b'4.1',14.5838,0.0022
921,b'4.1-ngram.next_system_utterance__nandos city',b'4.1',14.5576,0.0022
922,b'4.1-ngram.next_system_utterance__nandos cheap price',b'4.1',14.5576,0.0022
923,b'4.1-ngram.current_user_utterance__turkiesh',b'4.1',14.5511,0.0022
924,b'4.1-ngram.next_system_utterance__city serves',b'4.1',14.5417,0.0023
925,b'4.1-ngram.next_system_utterance__leisure',b'4.1',14.5417,0.0023
926,b'4.1-ngram.next_system_utterance__city serves asian',b'4.1',14.5417,0.0023
927,b'4.1-ngram.next_system_utterance__wagamama serves',b'4.1',14.5417,0.0023
928,b'4.1-ngram.next_system_utterance__park cherry',b'4.1',14.5417,0.0023
929,b'4.1-ngram.next_system_utterance__park',b'4.1',14.5417,0.0023
930,b'4.1-ngram.next_user_utterance__english',b'4.1',14.5269,0.0023
931,b'5-phrase_feature__noun_phrases__next_system_utterance__corn',b'5',14.5181,0.0023
932,b'4.1-ngram.current_user_utterance__looking moderately',b'4.1',14.4899,0.0023
933,b'5-phrase_feature__noun_phrases__next_system_utterance__g4_cambridge',b'5',14.4729,0.0023
934,b'4.1-ngram.current_user_utterance__scandinavian',b'4.1',14.4335,0.0024
935,b'4.1-ngram.next_user_utterance__persian',b'4.1',14.4021,0.0024
936,b'4.1-ngram.next_user_utterance__north town',b'4.1',14.4021,0.0024
937,b'5-phrase_feature__noun_phrases__next_system_utterance__vietnamese_restaurant',b'5',14.3931,0.0024
938,b'7-syntactic_feature__subj_word__next_system_utterance__curri',b'7',14.3398,0.0025
939,b'4.1-ngram.current_user_utterance__looking moderate priced',b'4.1',14.3014,0.0025
940,b'4.1-ngram.current_user_utterance__talian food',b'4.1',14.3006,0.0025
941,b'5-phrase_feature__noun_phrases__current_user_utterance__asian_oriental_food',b'5',14.2991,0.0025
942,b'6-entity_feature__entity__next_system_utterance__308871_NUMBER',b'6',14.2917,0.0025
943,b'7-syntactic_feature__root_word__next_system_utterance__302010',b'7',14.2917,0.0025
944,b'5-phrase_feature__noun_phrases__next_system_utterance__nirala',b'5',14.2917,0.0025
945,b'6-entity_feature__entity__next_system_utterance__milton road chesterton_LOCATION',b'6',14.2917,0.0025
946,b'5-phrase_feature__noun_phrases__current_user_utterance__kind',b'5',14.2858,0.0025
947,b'5-phrase_feature__noun_phrases__next_system_utterance__corner_newmarket',b'5',14.2771,0.0026
948,b'5-phrase_feature__noun_phrases__current_user_utterance__basque_food',b'5',14.2730,0.0026
949,b'5-phrase_feature__noun_phrases__next_system_utterance__kings_parade',b'5',14.2470,0.0026
950,b'5-phrase_feature__noun_phrases__current_user_utterance__food_im',b'5',14.2470,0.0026
951,b'4.1-ngram.next_system_utterance__looking restaurant right',b'4.1',14.2445,0.0026
952,b'5-phrase_feature__noun_phrases__current_user_utterance__moderate_european_food',b'5',14.0983,0.0028
953,b'4.1-ngram.next_system_utterance__regent',b'4.1',14.0688,0.0028
954,b'4.1-ngram.next_system_utterance__restaurant great restaurant',b'4.1',14.0688,0.0028
955,b'4.1-ngram.next_system_utterance__restaurant king',b'4.1',14.0688,0.0028
956,b'4.1-ngram.next_system_utterance__market',b'4.1',14.0688,0.0028
957,b'4.1-ngram.next_system_utterance__market hill',b'4.1',14.0688,0.0028
958,b'7-syntactic_feature__root_word__next_system_utterance__are',b'7',14.0522,0.0028
959,b'4.1-ngram.next_system_utterance__road',b'4.1',14.0473,0.0028
960,b'7-syntactic_feature__subj_word__next_user_utterance__moder',b'7',14.0277,0.0029
961,b'5-phrase_feature__noun_phrases__next_system_utterance__chinese_food',b'5',13.9992,0.0029
962,b'6-entity_feature__entity__next_system_utterance__two two_NUMBER',b'6',13.9054,0.0030
963,b'6-entity_feature__entity__next_system_utterance__8_NUMBER',b'6',13.8766,0.0031
964,b'5-phrase_feature__noun_phrases__next_system_utterance__brasserie',b'5',13.8766,0.0031
965,b'7-syntactic_feature__root_word__next_user_utterance__centr',b'7',13.8660,0.0031
966,b'4.1-ngram.current_user_utterance__asian',b'4.1',13.8400,0.0031
967,b'6-entity_feature__entity__next_system_utterance__302800_NUMBER',b'6',13.7373,0.0033
968,b'7-syntactic_feature__root_word__next_system_utterance__290',b'7',13.7373,0.0033
969,b'5-phrase_feature__noun_phrases__next_system_utterance__andrews_street_city',b'5',13.6646,0.0034
970,b'5-phrase_feature__noun_phrases__next_system_utterance__northampton_road',b'5',13.6646,0.0034
971,b'6-entity_feature__entity__next_system_utterance__100_NUMBER',b'6',13.6057,0.0035
972,b'5-phrase_feature__noun_phrases__next_user_utterance__yea_whats',b'5',13.6057,0.0035
973,b'5-phrase_feature__noun_phrases__next_user_utterance__modern_euorpean',b'5',13.5873,0.0035
974,b'5-phrase_feature__noun_phrases__next_user_utterance__spanish_restuarant',b'5',13.5873,0.0035
975,b'5-phrase_feature__noun_phrases__next_user_utterance__jamcian_food',b'5',13.5873,0.0035
976,b'5-phrase_feature__noun_phrases__current_user_utterance__cough',b'5',13.5832,0.0035
977,b'5-phrase_feature__noun_phrases__next_user_utterance__sil',b'5',13.5744,0.0035
978,b'4.1-ngram.next_user_utterance__breath whats phone',b'4.1',13.5533,0.0036
979,b'5-phrase_feature__noun_phrases__next_system_utterance__shanghai_family_restaurant',b'5',13.5083,0.0037
980,b'7-syntactic_feature__subj_word__next_system_utterance__franki',b'7',13.4818,0.0037
981,b'4.1-ngram.next_system_utterance__phone number pizza',b'4.1',13.4698,0.0037
982,b'4.1-ngram.next_system_utterance__number prezzo 01799',b'4.1',13.4698,0.0037
983,b'5-phrase_feature__noun_phrases__next_user_utterance__shitty_system',b'5',13.4642,0.0037
984,b'4.1-ngram.next_system_utterance__like west',b'4.1',13.4255,0.0038
985,b'4.1-ngram.next_system_utterance__thai restaurant',b'4.1',13.4074,0.0038
986,b'4.1-ngram.next_system_utterance__bennys nice',b'4.1',13.4074,0.0038
987,b'4.1-ngram.next_system_utterance__thai food',b'4.1',13.4074,0.0038
988,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_ly',b'5',13.4013,0.0038
989,b'7-syntactic_feature__subj_word__current_user_utterance__rang',b'7',13.3629,0.0039
990,b'5-phrase_feature__noun_phrases__next_system_utterance__road_city_centre',b'5',13.3612,0.0039
991,b'5-phrase_feature__noun_phrases__next_system_utterance__american_restaurant',b'5',13.3612,0.0039
992,b'5-phrase_feature__noun_phrases__next_system_utterance__saffron',b'5',13.3612,0.0039
993,b'5-phrase_feature__noun_phrases__next_system_utterance__s.u',b'5',13.3612,0.0039
994,b'6-entity_feature__entity__next_system_utterance__350420_NUMBER',b'6',13.3612,0.0039
995,b'5-phrase_feature__noun_phrases__next_system_utterance__american_food',b'5',13.3612,0.0039
996,b'5-phrase_feature__noun_phrases__next_system_utterance__crowne_plaza',b'5',13.3291,0.0040
997,b'5-phrase_feature__noun_phrases__current_user_utterance__type_food_restaurant',b'5',13.2840,0.0041
998,b'7-syntactic_feature__root_word__current_user_utterance__spanish',b'7',13.2840,0.0041
999,b'7-syntactic_feature__root_word__next_user_utterance__korea',b'7',13.2709,0.0041
1000,b'5-phrase_feature__noun_phrases__next_system_utterance__j',b'5',13.2709,0.0041
1001,b'4.1-ngram.next_user_utterance__serves spanish food',b'4.1',13.2579,0.0041
1002,b'4.1-ngram.next_user_utterance__kosher food',b'4.1',13.2486,0.0041
1003,b'5-phrase_feature__noun_phrases__next_system_utterance__way_cherry',b'5',13.2398,0.0041
1004,b'4.1-ngram.current_user_utterance__corsica food',b'4.1',13.2133,0.0042
1005,b'5-phrase_feature__noun_phrases__next_system_utterance__swiss_restaurant',b'5',13.1971,0.0042
1006,b'5-phrase_feature__noun_phrases__next_system_utterance__other_portuguese_restaurant',b'5',13.1971,0.0042
1007,b'5-phrase_feature__noun_phrases__next_system_utterance__clowns',b'5',13.1858,0.0043
1008,b'5-phrase_feature__noun_phrases__next_system_utterance__west',b'5',13.1858,0.0043
1009,b'5-phrase_feature__noun_phrases__next_system_utterance__welsh_restaurant_right',b'5',13.1858,0.0043
1010,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_world_food',b'5',13.1858,0.0043
1011,b'5-phrase_feature__noun_phrases__next_system_utterance__da',b'5',13.1858,0.0043
1012,b'4.1-ngram.next_system_utterance__little',b'4.1',13.1650,0.0043
1013,b'4.1-ngram.next_system_utterance__scottish restaurant right',b'4.1',13.1650,0.0043
1014,b'5-phrase_feature__noun_phrases__next_system_utterance__northampton_street',b'5',13.1196,0.0044
1015,b'7-syntactic_feature__root_word__next_user_utterance__gastropub',b'7',13.1196,0.0044
1016,b'4.1-ngram.next_user_utterance__greek food',b'4.1',13.1196,0.0044
1017,b'5-phrase_feature__noun_phrases__next_system_utterance__number',b'5',13.1196,0.0044
1018,b'5-phrase_feature__noun_phrases__current_user_utterance__gastro',b'5',13.1196,0.0044
1019,b'5-phrase_feature__noun_phrases__next_system_utterance__anything',b'5',13.1196,0.0044
1020,b'4.1-ngram.current_user_utterance__town serve',b'4.1',13.1005,0.0044
1021,b'4.1-ngram.next_user_utterance__like thai food',b'4.1',13.0636,0.0045
1022,b'7-syntactic_feature__root_word__current_user_utterance__hello',b'7',13.0244,0.0046
1023,b'4.1-ngram.current_user_utterance__oriental type food',b'4.1',12.9853,0.0047
1024,b'5-phrase_feature__noun_phrases__current_user_utterance__cool_whats',b'5',12.9810,0.0047
1025,b'4.1-ngram.next_user_utterance__center town',b'4.1',12.9620,0.0047
1026,b'7-syntactic_feature__subj_word__current_user_utterance__locat',b'7',12.9562,0.0047
1027,b'5-phrase_feature__noun_phrases__next_system_utterance__indonesian_food',b'5',12.9354,0.0048
1028,b'7-syntactic_feature__subj_word__next_system_utterance__cafe',b'7',12.9038,0.0048
1029,b'4.1-ngram.current_user_utterance__lets',b'4.1',12.8701,0.0049
1030,b'4.1-ngram.current_user_utterance__caribbean',b'4.1',12.8383,0.0050
1031,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_halal_food',b'5',12.8097,0.0051
1032,b'4.1-ngram.current_user_utterance__care price range',b'4.1',12.7402,0.0052
1033,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_panasian_food',b'5',12.7271,0.0053
1034,b'5-phrase_feature__noun_phrases__next_system_utterance__road_chesterton',b'5',12.7271,0.0053
1035,b'7-syntactic_feature__root_word__next_user_utterance__addrss',b'7',12.7271,0.0053
1036,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_moderate_seafood',b'5',12.7020,0.0053
1037,b'5-phrase_feature__noun_phrases__next_system_utterance__place',b'5',12.7020,0.0053
1038,b'5-phrase_feature__noun_phrases__current_user_utterance__catalanian',b'5',12.6708,0.0054
1039,b'4.1-ngram.current_user_utterance__venues',b'4.1',12.6595,0.0054
1040,b'1-utterance_length.next_user_utterance__utterance_length',b'1',12.6371,0.0055
1041,b'5-phrase_feature__noun_phrases__next_user_utterance__american_type',b'5',12.6371,0.0055
1042,b'4.1-ngram.next_user_utterance__kitalian',b'4.1',12.5808,0.0056
1043,b'4.1-ngram.next_user_utterance__modern european',b'4.1',12.5800,0.0056
1044,b'4.1-ngram.next_system_utterance__price range ugly',b'4.1',12.5451,0.0057
1045,b'4.1-ngram.next_system_utterance__town moderate',b'4.1',12.5451,0.0057
1046,b'7-syntactic_feature__root_word__next_system_utterance__352500',b'7',12.4719,0.0059
1047,b'6-entity_feature__entity__next_system_utterance__356354_NUMBER',b'6',12.4719,0.0059
1048,b'6-entity_feature__entity__next_system_utterance__352500_NUMBER',b'6',12.4719,0.0059
1049,b'5-phrase_feature__noun_phrases__next_system_utterance__lane_city',b'5',12.4719,0.0059
1050,b'6-entity_feature__entity__next_system_utterance__4_NUMBER',b'6',12.4719,0.0059
1051,b'6-entity_feature__entity__next_system_utterance__01223_DATE',b'6',12.4719,0.0059
1052,b'4.1-ngram.next_system_utterance__gourmet',b'4.1',12.4158,0.0061
1053,b'4.1-ngram.next_system_utterance__kymmoy nice place',b'4.1',12.4013,0.0061
1054,b'5-phrase_feature__noun_phrases__next_system_utterance__indian_restaurant',b'5',12.4012,0.0061
1055,b'4.1-ngram.next_user_utterance__indian type food',b'4.1',12.3999,0.0061
1056,b'4.1-ngram.next_system_utterance__nice place north',b'4.1',12.3824,0.0062
1057,b'5-phrase_feature__noun_phrases__next_system_utterance__part',b'5',12.3674,0.0062
1058,b'4.1-ngram.current_user_utterance__pan',b'4.1',12.3634,0.0062
1059,b'5-phrase_feature__noun_phrases__next_system_utterance__kings',b'5',12.3620,0.0062
1060,b'7-syntactic_feature__root_word__current_user_utterance__turkiesh',b'7',12.3333,0.0063
1061,b'5-phrase_feature__noun_phrases__next_system_utterance__h.x',b'5',12.3149,0.0064
1062,b'5-phrase_feature__noun_phrases__next_system_utterance__h.l',b'5',12.3149,0.0064
1063,b'4.1-ngram.current_user_utterance__located',b'4.1',12.3103,0.0064
1064,b'5-phrase_feature__noun_phrases__next_user_utterance__bout_north',b'5',12.3103,0.0064
1065,b'4.1-ngram.next_user_utterance__breath',b'4.1',12.3103,0.0064
1066,b'5-phrase_feature__noun_phrases__current_user_utterance__labonese_restaruant',b'5',12.3103,0.0064
1067,b'7-syntactic_feature__root_word__current_user_utterance__type',b'7',12.2441,0.0066
1068,b'4.1-ngram.next_user_utterance__number',b'4.1',12.2269,0.0066
1069,b'4.1-ngram.next_user_utterance__phone number',b'4.1',12.2269,0.0066
1070,b'4.1-ngram.next_user_utterance__number address',b'4.1',12.2269,0.0066
1071,b'4.1-ngram.current_user_utterance__priced west town',b'4.1',12.2084,0.0067
1072,b'5-phrase_feature__noun_phrases__next_system_utterance__swiss_restaurant_right',b'5',12.1996,0.0067
1073,b'5-phrase_feature__noun_phrases__next_system_utterance__lucky_star',b'5',12.1996,0.0067
1074,b'5-phrase_feature__noun_phrases__next_system_utterance__luck',b'5',12.1996,0.0067
1075,b'5-phrase_feature__noun_phrases__next_system_utterance__magdalene',b'5',12.1996,0.0067
1076,b'4.1-ngram.next_system_utterance__british food expensive',b'4.1',12.1972,0.0067
1077,b'4.1-ngram.next_user_utterance__american type',b'4.1',12.1937,0.0067
1078,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_cheap_gastropub',b'5',12.1828,0.0068
1079,b'5-phrase_feature__noun_phrases__next_system_utterance__corn_exchange',b'5',12.1828,0.0068
1080,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_right',b'5',12.1828,0.0068
1081,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_catalan_food',b'5',12.1828,0.0068
1082,b'4.1-ngram.next_system_utterance__prezzo serves',b'4.1',12.1576,0.0069
1083,b'4.1-ngram.next_system_utterance__prezzo nice restaurant',b'4.1',12.1576,0.0069
1084,b'5-phrase_feature__noun_phrases__next_system_utterance__gourmet_burger_kitchen',b'5',12.0939,0.0071
1085,b'4.1-ngram.next_system_utterance__castle street',b'4.1',12.0730,0.0071
1086,b'4.1-ngram.next_system_utterance__serving caribbean',b'4.1',12.0730,0.0071
1087,b'4.1-ngram.next_system_utterance__serving cantonese food',b'4.1',12.0730,0.0071
1088,b'4.1-ngram.next_system_utterance__restaurant serving canapes',b'4.1',12.0730,0.0071
1089,b'5-phrase_feature__noun_phrases__next_system_utterance__golden_curry',b'5',12.0305,0.0073
1090,b'5-phrase_feature__noun_phrases__next_system_utterance__german_restaurant',b'5',12.0305,0.0073
1091,b'5-phrase_feature__noun_phrases__next_system_utterance__bridge',b'5',12.0305,0.0073
1092,b'5-phrase_feature__noun_phrases__next_system_utterance__bridge_street',b'5',12.0305,0.0073
1093,b'5-phrase_feature__noun_phrases__next_system_utterance__german_restaurant_right',b'5',12.0305,0.0073
1094,b'5-phrase_feature__noun_phrases__next_system_utterance__peking_restaurant',b'5',12.0123,0.0073
1095,b'7-syntactic_feature__root_word__next_system_utterance__efe',b'7',11.9907,0.0074
1096,b'5-phrase_feature__noun_phrases__current_user_utterance__looking_chineese',b'5',11.9754,0.0075
1097,b'5-phrase_feature__noun_phrases__next_system_utterance__india_house',b'5',11.9706,0.0075
1098,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_spanish',b'5',11.9706,0.0075
1099,b'4.1-ngram.current_user_utterance__type',b'4.1',11.9334,0.0076
1100,b'6-entity_feature__entity__next_system_utterance__sturton street city centre_LOCATION',b'6',11.9111,0.0077
1101,b'6-entity_feature__entity__next_system_utterance__17_NUMBER',b'6',11.9111,0.0077
1102,b'5-phrase_feature__noun_phrases__next_system_utterance__vere',b'5',11.9111,0.0077
1103,b'5-phrase_feature__noun_phrases__next_system_utterance__vere_university',b'5',11.9111,0.0077
1104,b'5-phrase_feature__noun_phrases__next_system_utterance__crescent_city_centre',b'5',11.9004,0.0077
1105,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_christmas_food',b'5',11.9004,0.0077
1106,b'5-phrase_feature__noun_phrases__next_system_utterance__city_centre',b'5',11.8901,0.0078
1107,b'4.1-ngram.next_user_utterance__afghan food',b'4.1',11.8768,0.0078
1108,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving_gastropub',b'5',11.8749,0.0078
1109,b'5-phrase_feature__noun_phrases__next_system_utterance__whitehouse_lane',b'5',11.8749,0.0078
1110,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_unusual_food',b'5',11.8749,0.0078
1111,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_vegetarian_food',b'5',11.8749,0.0078
1112,b'4.1-ngram.next_user_utterance__serve kitalian',b'4.1',11.8666,0.0079
1113,b'4.1-ngram.next_user_utterance__sorry',b'4.1',11.8598,0.0079
1114,b'4.1-ngram.next_system_utterance__modern european food',b'4.1',11.8552,0.0079
1115,b'5-phrase_feature__noun_phrases__next_user_utterance__oriental_type',b'5',11.8390,0.0080
1116,b'4.1-ngram.next_user_utterance__priced restaurant serves',b'4.1',11.7848,0.0082
1117,b'4.1-ngram.next_user_utterance__prezzo',b'4.1',11.7848,0.0082
1118,b'4.1-ngram.current_user_utterance__east',b'4.1',11.7743,0.0082
1119,b'5-phrase_feature__noun_phrases__next_system_utterance__fusion_restaurant',b'5',11.7576,0.0083
1120,b'4.1-ngram.next_user_utterance__food west',b'4.1',11.7318,0.0084
1121,b'4.1-ngram.next_system_utterance__da',b'4.1',11.7278,0.0084
1122,b'4.1-ngram.next_system_utterance__chinese',b'4.1',11.7220,0.0084
1123,b'4.1-ngram.next_system_utterance__fusion',b'4.1',11.7220,0.0084
1124,b'4.1-ngram.next_system_utterance__french restaurant west',b'4.1',11.7220,0.0084
1125,b'4.1-ngram.next_system_utterance__histon road chesterton',b'4.1',11.7220,0.0084
1126,b'5-phrase_feature__noun_phrases__current_user_utterance__darling',b'5',11.7050,0.0085
1127,b'4.1-ngram.next_system_utterance__range post',b'4.1',11.6829,0.0086
1128,b'4.1-ngram.next_system_utterance__range pizza hut',b'4.1',11.6829,0.0086
1129,b'4.1-ngram.next_system_utterance__price range nandos',b'4.1',11.6829,0.0086
1130,b'4.1-ngram.next_system_utterance__nandos nice restaurant',b'4.1',11.6498,0.0087
1131,b'4.1-ngram.next_system_utterance__nandos serves',b'4.1',11.6498,0.0087
1132,b'4.1-ngram.next_system_utterance__star cheap',b'4.1',11.6463,0.0087
1133,b'4.1-ngram.next_system_utterance__lucky star 01223',b'4.1',11.6463,0.0087
1134,b'4.1-ngram.next_system_utterance__star cambridge leisure',b'4.1',11.6463,0.0087
1135,b'4.1-ngram.next_system_utterance__huntingdon road',b'4.1',11.6154,0.0088
1136,b'4.1-ngram.next_system_utterance__pizza express fen',b'4.1',11.6154,0.0088
1137,b'4.1-ngram.next_system_utterance__huntingdon road city',b'4.1',11.6154,0.0088
1138,b'5-phrase_feature__noun_phrases__current_user_utterance__restaurant',b'5',11.6153,0.0088
1139,b'5-phrase_feature__noun_phrases__next_system_utterance__taj',b'5',11.6020,0.0089
1140,b'4.1-ngram.next_user_utterance__welsh food',b'4.1',11.5654,0.0090
1141,b'4.1-ngram.current_user_utterance__tur',b'4.1',11.5529,0.0091
1142,b'5-phrase_feature__noun_phrases__next_user_utterance__im',b'5',11.5501,0.0091
1143,b'5-phrase_feature__noun_phrases__current_user_utterance__good_afternoon_im',b'5',11.5501,0.0091
1144,b'7-syntactic_feature__root_word__next_user_utterance__avail',b'7',11.5501,0.0091
1145,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton',b'5',11.4892,0.0094
1146,b'5-phrase_feature__noun_phrases__next_user_utterance__turkish',b'5',11.4772,0.0094
1147,b'5-phrase_feature__noun_phrases__next_system_utterance__thompsons_lane_fen',b'5',11.4453,0.0095
1148,b'5-phrase_feature__noun_phrases__current_user_utterance__modern_european',b'5',11.4453,0.0095
1149,b'5-phrase_feature__noun_phrases__next_system_utterance__english_restaurant',b'5',11.4453,0.0095
1150,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_swedish_food',b'5',11.4453,0.0095
1151,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_cheap_seafood',b'5',11.4281,0.0096
1152,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_european_food',b'5',11.4281,0.0096
1153,b'5-phrase_feature__noun_phrases__next_system_utterance__corsica_restaurant_right',b'5',11.4281,0.0096
1154,b'5-phrase_feature__noun_phrases__next_system_utterance__thai_restaurant_right',b'5',11.3592,0.0099
1155,b'5-phrase_feature__noun_phrases__next_system_utterance__saigon_city',b'5',11.3592,0.0099
1156,b'7-syntactic_feature__subj_word__next_system_utterance__seoul',b'7',11.3592,0.0099
1157,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_gastropub',b'5',11.3439,0.0100
1158,b'4.1-ngram.next_system_utterance__rose 37 trumpington',b'4.1',11.3388,0.0100
1159,b'7-syntactic_feature__root_word__next_system_utterance__350106',b'7',11.3381,0.0100
1160,b'7-syntactic_feature__root_word__next_system_utterance__11',b'7',11.3381,0.0100
1161,b'5-phrase_feature__noun_phrases__next_system_utterance__a.a',b'5',11.3381,0.0100
1162,b'6-entity_feature__entity__next_system_utterance__1_NUMBER',b'6',11.3381,0.0100
1163,b'6-entity_feature__entity__next_system_utterance__353942_NUMBER',b'6',11.3381,0.0100
1164,b'7-syntactic_feature__root_word__next_system_utterance__21',b'7',11.3381,0.0100
1165,b'4.1-ngram.next_system_utterance__family restaurant',b'4.1',11.3175,0.0101
1166,b'4.1-ngram.current_user_utterance__im sorry',b'4.1',11.2846,0.0103
1167,b'7-syntactic_feature__root_word__next_user_utterance__world',b'7',11.2796,0.0103
1168,b'5-phrase_feature__noun_phrases__next_system_utterance__cow',b'5',11.2796,0.0103
1169,b'5-phrase_feature__noun_phrases__next_system_utterance__road_fen',b'5',11.2796,0.0103
1170,b'4.1-ngram.next_system_utterance__australian',b'4.1',11.2312,0.0105
1171,b'4.1-ngram.current_user_utterance__oh',b'4.1',11.2270,0.0106
1172,b'4.1-ngram.current_user_utterance__whats price',b'4.1',11.2154,0.0106
1173,b'4.1-ngram.current_user_utterance__whats post code',b'4.1',11.2154,0.0106
1174,b'4.1-ngram.next_system_utterance__pipasha restaurant newmarket',b'4.1',11.1956,0.0107
1175,b'4.1-ngram.next_user_utterance__okay phone number',b'4.1',11.1941,0.0107
1176,b'5-phrase_feature__noun_phrases__next_system_utterance__polish_food',b'5',11.1751,0.0108
1177,b'5-phrase_feature__noun_phrases__current_user_utterance__vietnamese_type',b'5',11.1744,0.0108
1178,b'5-phrase_feature__noun_phrases__next_user_utterance__basque_food',b'5',11.1588,0.0109
1179,b'4.1-ngram.next_system_utterance__rajmahal barnwell road',b'4.1',11.1585,0.0109
1180,b'5-phrase_feature__noun_phrases__next_user_utterance__vegitarian',b'5',11.1382,0.0110
1181,b'4.1-ngram.next_system_utterance__prices',b'4.1',11.1311,0.0110
1182,b'4.1-ngram.next_system_utterance__town prices',b'4.1',11.1311,0.0110
1183,b'4.1-ngram.current_user_utterance__serving turkish food',b'4.1',11.0926,0.0112
1184,b'4.1-ngram.next_system_utterance__looking restaurant moderate',b'4.1',11.0855,0.0113
1185,b'4.1-ngram.next_system_utterance__restaurant serving irish',b'4.1',11.0855,0.0113
1186,b'4.1-ngram.next_system_utterance__food like',b'4.1',11.0855,0.0113
1187,b'4.1-ngram.next_system_utterance__kind',b'4.1',11.0855,0.0113
1188,b'4.1-ngram.next_system_utterance__serving jamaican food',b'4.1',11.0855,0.0113
1189,b'4.1-ngram.next_system_utterance__serving japanese',b'4.1',11.0855,0.0113
1190,b'4.1-ngram.next_user_utterance__east',b'4.1',11.0776,0.0113
1191,b'4.1-ngram.next_user_utterance__different',b'4.1',11.0455,0.0115
1192,b'4.1-ngram.next_user_utterance__cheap unintelligible',b'4.1',11.0352,0.0115
1193,b'4.1-ngram.current_user_utterance__korean',b'4.1',11.0118,0.0117
1194,b'7-syntactic_feature__root_word__next_user_utterance__bistro',b'7',11.0045,0.0117
1195,b'5-phrase_feature__noun_phrases__next_user_utterance__cantonese_food',b'5',11.0045,0.0117
1196,b'5-phrase_feature__noun_phrases__current_user_utterance__m',b'5',10.9895,0.0118
1197,b'5-phrase_feature__noun_phrases__next_system_utterance__cantonese_food',b'5',10.9869,0.0118
1198,b'5-phrase_feature__noun_phrases__next_system_utterance__noodle',b'5',10.9869,0.0118
1199,b'6-entity_feature__entity__next_system_utterance__412430_NUMBER',b'6',10.9869,0.0118
1200,b'6-entity_feature__entity__next_system_utterance__milton road chesterton_ORGANIZATION',b'6',10.9869,0.0118
1201,b'6-entity_feature__entity__next_system_utterance__burleigh street city centre_LOCATION',b'6',10.9869,0.0118
1202,b'5-phrase_feature__noun_phrases__next_system_utterance__cantonese_restaurant_right',b'5',10.9869,0.0118
1203,b'5-phrase_feature__noun_phrases__next_system_utterance__cantonese_restaurant',b'5',10.9869,0.0118
1204,b'5-phrase_feature__noun_phrases__next_system_utterance__south',b'5',10.9869,0.0118
1205,b'4.1-ngram.next_user_utterance__care price range',b'4.1',10.9754,0.0119
1206,b'5-phrase_feature__noun_phrases__next_system_utterance__d.q',b'5',10.9424,0.0120
1207,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_corsica',b'5',10.9424,0.0120
1208,b'5-phrase_feature__noun_phrases__next_system_utterance__victoria_avenue',b'5',10.9395,0.0121
1209,b'6-entity_feature__entity__next_system_utterance__castle street city centre_LOCATION',b'6',10.9395,0.0121
1210,b'4.1-ngram.current_user_utterance__number price range',b'4.1',10.9195,0.0122
1211,b'4.1-ngram.current_user_utterance__phone number price',b'4.1',10.9195,0.0122
1212,b'5-phrase_feature__noun_phrases__next_system_utterance__kosher_food',b'5',10.8803,0.0124
1213,b'5-phrase_feature__noun_phrases__next_system_utterance__danish_restaurant_right',b'5',10.8408,0.0126
1214,b'7-syntactic_feature__subj_word__next_system_utterance__alimentum',b'7',10.8400,0.0126
1215,b'4.1-ngram.next_system_utterance__hakka nice',b'4.1',10.8282,0.0127
1216,b'4.1-ngram.next_user_utterance__dont care price',b'4.1',10.7716,0.0130
1217,b'4.1-ngram.next_user_utterance__place serves',b'4.1',10.7582,0.0131
1218,b'4.1-ngram.next_user_utterance__danish food',b'4.1',10.7541,0.0131
1219,b'7-syntactic_feature__subj_word__next_system_utterance__sorri',b'7',10.7481,0.0132
