data_id,session_id,user_id,time,direction,msg_text,ground-truth,prediction,annotion,note
746, 129, 1915, 13, user_to_sb, "castle hill", , , , 
746, 129, 1915, 14, bot_to_sb, "What part of town do you have in mind? For example, something in the Cherry Hinton, New Chesterton, or riverside area.", , , , 
746, 129, 1915, 14, user_to_sb, "the address", , , , 
746, 129, 1915, 15, bot_to_sb, "What part of town do you have in mind? For example, Fen Ditton, or riverside.", , , , 
746, 129, 1915, 15, user_to_sb, "river side", R, "['C', 'C', 'C', 'C', 'C']", , 
746, 129, 1915, 16, bot_to_sb, "What kind of price range are you looking for? For example, expensive, or free.", , , , 
746, 129, 1915, 16, user_to_sb, "i dont care about the price", , , , 
746, 129, 1915, 17, bot_to_sb, "What kind of price range are you looking for? For example, expensive, or moderate.", , , , 
746, 129, 1915, 17, user_to_sb, "sil", , , , 
746, 129, 1915, 18, bot_to_sb, "What kind of price range are you looking for? For example, cheap, free, or moderate.", , , , 
746, 129, 1915, 18, user_to_sb, "sil", , , , 
746, 129, 1915, 19, bot_to_sb, "What kind of price range are you looking for? For example, cheap, expensive, or free.", , , , 
746, 129, 1915, 19, user_to_sb, "breathing sil", , , , 
746, 129, 1915, 20, bot_to_sb, "What kind of price range are you looking for? For example, cheap, expensive, or free.", , , , 
746, 129, 1915, 20, user_to_sb, "ah expensive", , , , 
746, 129, 1915, 21, bot_to_sb, "The Hotel du Vin is a great restaurant, it's in the riverside part of town and it's in the expensive price range.", , , , 
746, 129, 1915, 21, user_to_sb, "unitelligible", , , , 
746, 129, 1915, 22, bot_to_sb, "The Hotel du Vin is on 15-19 Trumpington Street. The price for main courses ranges from 17 pounds to 25 pounds.", , , , 
746, 129, 1915, 22, user_to_sb, "address", , , , 
746, 129, 1915, 23, bot_to_sb, "The Hotel du Vin is located on 15-19 Trumpington Street.", , , , 
746, 129, 1915, 23, user_to_sb, "thank you good bye", , , , 

767, 132, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
767, 132, 785, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
767, 132, 785, 0, user_to_sb, "sil", , , , 
767, 132, 785, 1, bot_to_sb, "What kind of venue are you looking for? For example, a cafe, or a pub.", , , , 
767, 132, 785, 1, user_to_sb, "noise sil", , , , 
767, 132, 785, 2, bot_to_sb, "What kind of venue are you looking for? For example, a pub.", , , , 
767, 132, 785, 2, user_to_sb, "breathing spanish restaurant", , , , 
767, 132, 785, 3, bot_to_sb, "What type of food would you like? For example, pub, Greek, or Turkish.", , , , 
767, 132, 785, 3, user_to_sb, "spanish restaurant breathing spanish restaurant", R, "['C', 'C', 'C', 'C', 'C']", , 
767, 132, 785, 4, bot_to_sb, "What type of food would you like? For example, Cafe food, American, or Greek.", , , , 
767, 132, 785, 4, user_to_sb, "noise sil", , , , 
767, 132, 785, 5, bot_to_sb, "What type of food would you like? For example, English, French, or Vegetarian.", , , , 
767, 132, 785, 5, user_to_sb, "noise sil", , , , 
767, 132, 785, 6, bot_to_sb, "What type of food would you like? For example, Italian, Middleeastern, or Traditional.", , , , 
767, 132, 785, 6, user_to_sb, "spanish restaurant", , , , 
767, 132, 785, 7, bot_to_sb, "What type of food would you like? For example, Drinks and snacks only, French, or Japanese.", , , , 
767, 132, 785, 7, user_to_sb, "spanish restaurant", , , , 
767, 132, 785, 8, bot_to_sb, "What kind of price range are you looking for? For example, free, or moderate.", , , , 
767, 132, 785, 8, user_to_sb, "breathing sp", , , , 
767, 132, 785, 9, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Michaelhouse Centre, Old Schools, or Lamma's Land.", , , , 
767, 132, 785, 9, user_to_sb, "s s spanish restaurant", , , , 
767, 132, 785, 10, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Book and Print Gallery, Churchill College, or the Museum of Archaelogy and Anthropology.", , , , 
767, 132, 785, 10, user_to_sb, "breathing sil", , , , 
767, 132, 785, 11, bot_to_sb, "What part of town do you have in mind? For example, Fen Ditton, or Newnham.", , , , 
767, 132, 785, 11, user_to_sb, "breathing no breathing", , , , 
767, 132, 785, 12, bot_to_sb, "There is no restaurant serving spanish food that is providing services for free.", , , , 
767, 132, 785, 12, user_to_sb, "thank you good bye", , , , 

769, 132, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
769, 132, 785, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
769, 132, 785, 0, user_to_sb, "sil", , , , 
769, 132, 785, 1, bot_to_sb, "What kind of venue are you looking for? For example, a cafe, or a pub.", , , , 
769, 132, 785, 1, user_to_sb, "noise sil", , , , 
769, 132, 785, 2, bot_to_sb, "What kind of venue are you looking for? For example, a pub.", , , , 
769, 132, 785, 2, user_to_sb, "breathing spanish restaurant", , , , 
769, 132, 785, 3, bot_to_sb, "What type of food would you like? For example, pub, Greek, or Turkish.", , , , 
769, 132, 785, 3, user_to_sb, "spanish restaurant breathing spanish restaurant", , , , 
769, 132, 785, 4, bot_to_sb, "What type of food would you like? For example, Cafe food, American, or Greek.", , , , 
769, 132, 785, 4, user_to_sb, "noise sil", , , , 
769, 132, 785, 5, bot_to_sb, "What type of food would you like? For example, English, French, or Vegetarian.", , , , 
769, 132, 785, 5, user_to_sb, "noise sil", , , , 
769, 132, 785, 6, bot_to_sb, "What type of food would you like? For example, Italian, Middleeastern, or Traditional.", , , , 
769, 132, 785, 6, user_to_sb, "spanish restaurant", , , , 
769, 132, 785, 7, bot_to_sb, "What type of food would you like? For example, Drinks and snacks only, French, or Japanese.", , , , 
769, 132, 785, 7, user_to_sb, "spanish restaurant", R, "['C', 'C', 'C', 'C', 'C']", , 
769, 132, 785, 8, bot_to_sb, "What kind of price range are you looking for? For example, free, or moderate.", , , , 
769, 132, 785, 8, user_to_sb, "breathing sp", , , , 
769, 132, 785, 9, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Michaelhouse Centre, Old Schools, or Lamma's Land.", , , , 
769, 132, 785, 9, user_to_sb, "s s spanish restaurant", , , , 
769, 132, 785, 10, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Book and Print Gallery, Churchill College, or the Museum of Archaelogy and Anthropology.", , , , 
769, 132, 785, 10, user_to_sb, "breathing sil", , , , 
769, 132, 785, 11, bot_to_sb, "What part of town do you have in mind? For example, Fen Ditton, or Newnham.", , , , 
769, 132, 785, 11, user_to_sb, "breathing no breathing", , , , 
769, 132, 785, 12, bot_to_sb, "There is no restaurant serving spanish food that is providing services for free.", , , , 
769, 132, 785, 12, user_to_sb, "thank you good bye", , , , 

770, 132, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
770, 132, 785, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
770, 132, 785, 0, user_to_sb, "sil", , , , 
770, 132, 785, 1, bot_to_sb, "What kind of venue are you looking for? For example, a cafe, or a pub.", , , , 
770, 132, 785, 1, user_to_sb, "noise sil", , , , 
770, 132, 785, 2, bot_to_sb, "What kind of venue are you looking for? For example, a pub.", , , , 
770, 132, 785, 2, user_to_sb, "breathing spanish restaurant", , , , 
770, 132, 785, 3, bot_to_sb, "What type of food would you like? For example, pub, Greek, or Turkish.", , , , 
770, 132, 785, 3, user_to_sb, "spanish restaurant breathing spanish restaurant", , , , 
770, 132, 785, 4, bot_to_sb, "What type of food would you like? For example, Cafe food, American, or Greek.", , , , 
770, 132, 785, 4, user_to_sb, "noise sil", , , , 
770, 132, 785, 5, bot_to_sb, "What type of food would you like? For example, English, French, or Vegetarian.", , , , 
770, 132, 785, 5, user_to_sb, "noise sil", , , , 
770, 132, 785, 6, bot_to_sb, "What type of food would you like? For example, Italian, Middleeastern, or Traditional.", , , , 
770, 132, 785, 6, user_to_sb, "spanish restaurant", , , , 
770, 132, 785, 7, bot_to_sb, "What type of food would you like? For example, Drinks and snacks only, French, or Japanese.", , , , 
770, 132, 785, 7, user_to_sb, "spanish restaurant", , , , 
770, 132, 785, 8, bot_to_sb, "What kind of price range are you looking for? For example, free, or moderate.", , , , 
770, 132, 785, 8, user_to_sb, "breathing sp", , , , 
770, 132, 785, 9, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Michaelhouse Centre, Old Schools, or Lamma's Land.", , , , 
770, 132, 785, 9, user_to_sb, "s s spanish restaurant", R, "['C', 'C', 'C', 'C', 'C']", , 
770, 132, 785, 10, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Book and Print Gallery, Churchill College, or the Museum of Archaelogy and Anthropology.", , , , 
770, 132, 785, 10, user_to_sb, "breathing sil", , , , 
770, 132, 785, 11, bot_to_sb, "What part of town do you have in mind? For example, Fen Ditton, or Newnham.", , , , 
770, 132, 785, 11, user_to_sb, "breathing no breathing", , , , 
770, 132, 785, 12, bot_to_sb, "There is no restaurant serving spanish food that is providing services for free.", , , , 
770, 132, 785, 12, user_to_sb, "thank you good bye", , , , 

775, 134, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
775, 134, 701, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
775, 134, 701, 0, user_to_sb, "moderately restaurant", R, "['C', 'C', 'C', 'C', 'C']", , 
775, 134, 701, 1, bot_to_sb, "What kind of price range are you looking for? For example, cheap, free, or moderate.", , , , 
775, 134, 701, 1, user_to_sb, "moderate", , , , 
775, 134, 701, 2, bot_to_sb, "Caffe Uno is an outstanding restaurant and it's in the moderate price range.", , , , 
775, 134, 701, 2, user_to_sb, "new chesterton area", , , , 
775, 134, 701, 3, bot_to_sb, "Hakka, which is in the New Chesterton part of town, is an outstanding restaurant. It's in the moderate price range.", , , , 
775, 134, 701, 3, user_to_sb, "phone number", , , , 
775, 134, 701, 4, bot_to_sb, "The phone number of Hakka is 01223568988.", , , , 
775, 134, 701, 4, user_to_sb, "and the post code", , , , 
775, 134, 701, 5, bot_to_sb, "Hakka is in the area with the postcode CB4 1JY.", , , , 
775, 134, 701, 5, user_to_sb, "thank you good bye", , , , 

797, 137, , , , , F, "['R', 'C', 'C', 'R', 'R']", , 
797, 137, 1965, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
797, 137, 1965, 0, user_to_sb, "i need a cheap restuarant in the romsey area", , , , 
797, 137, 1965, 1, bot_to_sb, "What type of food would you like? For example, English, Greek, or International.", , , , 
797, 137, 1965, 1, user_to_sb, "cheap", , , , 
797, 137, 1965, 2, bot_to_sb, "What type of food would you like? For example, French, Fusion, or Middleeastern.", , , , 
797, 137, 1965, 2, user_to_sb, "international", , , , 
797, 137, 1965, 3, bot_to_sb, "There is no restaurant in the Romsey area. There is no restaurant serving international food.", , , , 
797, 137, 1965, 3, user_to_sb, "english", , , , 
797, 137, 1965, 4, bot_to_sb, "Would you like a romsey area, or you don't care?", , , , 
797, 137, 1965, 4, user_to_sb, "romsey", , , , 
797, 137, 1965, 5, bot_to_sb, "Would you like a romsey area, or you don't care?", , , , 
797, 137, 1965, 5, user_to_sb, "romsey area", F, "['R', 'C', 'C', 'R', 'R']", , 
797, 137, 1965, 6, bot_to_sb, "There is no restaurant serving english food in the cheap price range.", , , , 
797, 137, 1965, 6, user_to_sb, "i need a cheap restaurant in romsey", , , , 
797, 137, 1965, 7, bot_to_sb, "Would you like an english food, or you don't care?", , , , 
797, 137, 1965, 7, user_to_sb, "i dont care", , , , 
797, 137, 1965, 8, bot_to_sb, "The Royal Standard is an outstanding restaurant, it's in the Romsey part of town and it's in the cheap price range.", , , , 
797, 137, 1965, 8, user_to_sb, "whats the address and the type of food", , , , 
797, 137, 1965, 9, bot_to_sb, "The Royal Standard, which serves indian food, is on 292 Mill Road.", , , , 
797, 137, 1965, 9, user_to_sb, "thank you good bye", , , , 

809, 139, , , , , F, "['C', 'C', 'C', 'C', 'C']", , 
809, 139, 1528, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
809, 139, 1528, 0, user_to_sb, "background noise", , , , 
809, 139, 1528, 1, bot_to_sb, "What kind of venue are you looking for? For example, a pub, or a restaurant.", , , , 
809, 139, 1528, 1, user_to_sb, "background noise", , , , 
809, 139, 1528, 2, bot_to_sb, "What kind of venue are you looking for? For example, a cafe, or a pub.", , , , 
809, 139, 1528, 2, user_to_sb, "looking for a middle eastern restaurant", , , , 
809, 139, 1528, 3, bot_to_sb, "What part of town do you have in mind? For example, something in the Arbury, Girton, or New Chesterton area.", , , , 
809, 139, 1528, 3, user_to_sb, "im looking for a middle eastern restaurant", F, "['C', 'C', 'C', 'C', 'C']", , 
809, 139, 1528, 4, bot_to_sb, "There is no restaurant in the central area and serving middleeastern food.", , , , 
809, 139, 1528, 4, user_to_sb, "doesnt matter", , , , 
809, 139, 1528, 5, bot_to_sb, "Can I help you with anything else?", , , , 
809, 139, 1528, 5, user_to_sb, "looking for a moderate", , , , 
809, 139, 1528, 6, bot_to_sb, "Al Casbah, which serves mediterranean and middleeastern food, is an outstanding restaurant. It's in the moderate price range.", , , , 
809, 139, 1528, 6, user_to_sb, "a moderate price range", , , , 
809, 139, 1528, 7, bot_to_sb, "Al Casbah, which serves mediterranean and middleeastern food, is an outstanding restaurant. It's in the moderate price range.", , , , 
809, 139, 1528, 7, user_to_sb, "whats the phone number", , , , 
809, 139, 1528, 8, bot_to_sb, "The phone number of Al Casbah is 01223579500.", , , , 
809, 139, 1528, 8, user_to_sb, "whats the phone nu", , , , 
809, 139, 1528, 9, bot_to_sb, "The phone number of Al Casbah is 01223579500.", , , , 
809, 139, 1528, 9, user_to_sb, "whats the postcode", , , , 
809, 139, 1528, 10, bot_to_sb, "Al Casbah is in the area with the postcode CB1 2AS.", , , , 
809, 139, 1528, 10, user_to_sb, "thank you good bye", , , , 

819, 140, , , , , A, "['R', 'R', 'R', 'R', 'R']", , 
819, 140, 697, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
819, 140, 697, 0, user_to_sb, "hi im looking for a pub food restaurant and it should have cheap price range", , , , 
819, 140, 697, 1, bot_to_sb, "The Fountain Inn, which serves pub food, is a great restaurant. It's in the cheap price range.", , , , 
819, 140, 697, 1, user_to_sb, "alright can you please give me the address", , , , 
819, 140, 697, 2, bot_to_sb, "The Fountain Inn is on 12 Regent Street. The price for main courses ranges from 4 pounds 95 to 7 pounds 95 and the price for a glass of wine ranges from 3 pounds to 4 pounds 50 and the price for a cheapest pint of beer is 2 pounds.", , , , 
819, 140, 697, 2, user_to_sb, "and the phone number please", , , , 
819, 140, 697, 3, bot_to_sb, "The phone number of The Fountain Inn is 01223366540.", , , , 
819, 140, 697, 3, user_to_sb, "unintelligible thank you good bye", A, "['R', 'R', 'R', 'R', 'R']", , 
819, 140, 697, 4, bot_to_sb, "What part of town do you have in mind? For example, central, or Fen Ditton.", , , , 
819, 140, 697, 4, user_to_sb, "thank you good bye", , , , 

830, 143, , , , , F, "['C', 'C', 'C', 'C', 'C']", , 
830, 143, 1664, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
830, 143, 1664, 0, user_to_sb, "im looking for a fast food restaurant", , , , 
830, 143, 1664, 1, bot_to_sb, "What part of town do you have in mind? For example, Chesterton, or riverside.", , , , 
830, 143, 1664, 1, user_to_sb, "do not care", F, "['C', 'C', 'C', 'C', 'C']", , 
830, 143, 1664, 2, bot_to_sb, "There is no restaurant in the Girton area and serving fastfood.", , , , 
830, 143, 1664, 2, user_to_sb, "do not care", , , , 
830, 143, 1664, 3, bot_to_sb, "Blue Spice, which is in the Girton part of town, is an outstanding restaurant.", , , , 
830, 143, 1664, 3, user_to_sb, "im looking for a fast food restaurant", , , , 
830, 143, 1664, 4, bot_to_sb, "There is no restaurant in the Girton area and serving fastfood.", , , , 
830, 143, 1664, 4, user_to_sb, "pick a different area", , , , 
830, 143, 1664, 5, bot_to_sb, "Can I help you with anything else?", , , , 
830, 143, 1664, 5, user_to_sb, "im looking for a fast food restaurant", , , , 
830, 143, 1664, 6, bot_to_sb, "There is no restaurant in the Girton area and serving fastfood.", , , , 
830, 143, 1664, 6, user_to_sb, "thank you goodbye", , , , 

832, 143, , , , , F, "['C', 'C', 'C', 'C', 'C']", , 
832, 143, 1664, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
832, 143, 1664, 0, user_to_sb, "im looking for a fast food restaurant", , , , 
832, 143, 1664, 1, bot_to_sb, "What part of town do you have in mind? For example, Chesterton, or riverside.", , , , 
832, 143, 1664, 1, user_to_sb, "do not care", , , , 
832, 143, 1664, 2, bot_to_sb, "There is no restaurant in the Girton area and serving fastfood.", , , , 
832, 143, 1664, 2, user_to_sb, "do not care", , , , 
832, 143, 1664, 3, bot_to_sb, "Blue Spice, which is in the Girton part of town, is an outstanding restaurant.", , , , 
832, 143, 1664, 3, user_to_sb, "im looking for a fast food restaurant", F, "['C', 'C', 'C', 'C', 'C']", , 
832, 143, 1664, 4, bot_to_sb, "There is no restaurant in the Girton area and serving fastfood.", , , , 
832, 143, 1664, 4, user_to_sb, "pick a different area", , , , 
832, 143, 1664, 5, bot_to_sb, "Can I help you with anything else?", , , , 
832, 143, 1664, 5, user_to_sb, "im looking for a fast food restaurant", , , , 
832, 143, 1664, 6, bot_to_sb, "There is no restaurant in the Girton area and serving fastfood.", , , , 
832, 143, 1664, 6, user_to_sb, "thank you goodbye", , , , 

844, 146, , , , , A, "['R', 'F', 'R', 'F', 'R']", , 
844, 146, 1118, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
844, 146, 1118, 0, user_to_sb, "looking for a pub with internet connection and a television", , , , 
844, 146, 1118, 1, bot_to_sb, "The Bakers, which has an internet connection, is a great pub.", , , , 
844, 146, 1118, 1, user_to_sb, "does it have a television", , , , 
844, 146, 1118, 2, bot_to_sb, "What part of town do you have in mind? For example, something in the Arbury, Cherry Hinton, or riverside area.", , , , 
844, 146, 1118, 2, user_to_sb, "any area with a television", , , , 
844, 146, 1118, 3, bot_to_sb, "The Bakers is in the riverside part of town.", , , , 
844, 146, 1118, 3, user_to_sb, "does it have a television", A, "['R', 'F', 'R', 'F', 'R']", , 
844, 146, 1118, 4, bot_to_sb, "The phone number of The Bakers is 01223304121.", , , , 
844, 146, 1118, 4, user_to_sb, "what is the price", , , , 
844, 146, 1118, 5, bot_to_sb, "The Bakers is a great venue. The price for main courses ranges from 6 pounds to 8 pounds 49 and the price for a cheapest pint of beer is 2 pounds 25.", , , , 
844, 146, 1118, 5, user_to_sb, "does it have a television", , , , 
844, 146, 1118, 6, bot_to_sb, "The phone number of The Bakers is 01223304121.", , , , 
844, 146, 1118, 6, user_to_sb, "thank you good bye", , , , 

848, 147, , , , , R, "['F', 'F', 'F', 'F', 'F']", , 
848, 147, 745, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
848, 147, 745, 0, user_to_sb, "im looking for a cheap restaurant in fen ditton", , , , 
848, 147, 745, 1, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Museum of Classical Archaeology, Pembroke College, or the Scott Polar Museum.", , , , 
848, 147, 745, 1, user_to_sb, "no", R, "['F', 'F', 'F', 'F', 'F']", , 
848, 147, 745, 2, bot_to_sb, "La Raza, which is in the cheap price range, is an outstanding restaurant.", , , , 
848, 147, 745, 2, user_to_sb, "is it in the fen ditton area", , , , 
848, 147, 745, 3, bot_to_sb, "La Raza is in the central part of town.", , , , 
848, 147, 745, 3, user_to_sb, "sil", , , , 
848, 147, 745, 4, bot_to_sb, "La Raza is a great restaurant.", , , , 
848, 147, 745, 4, user_to_sb, "no im looking for a cheap restaurant in fen ditton", , , , 
848, 147, 745, 5, bot_to_sb, "The Milton Park English and Thai Restaurant is a great restaurant, it's in the Fen Ditton part of town and it's in the cheap price range.", , , , 
848, 147, 745, 5, user_to_sb, "what is its address", , , , 
848, 147, 745, 6, bot_to_sb, "The Milton Park English and Thai Restaurant is on Milton Park Golf Course, Ely Road, Milton.", , , , 
848, 147, 745, 6, user_to_sb, "what is its telephone number", , , , 
848, 147, 745, 7, bot_to_sb, "The phone number of the Milton Park English and Thai Restaurant is 01223864602.", , , , 
848, 147, 745, 7, user_to_sb, "thank you good bye", , , , 

849, 147, , , , , A, "['F', 'F', 'F', 'F', 'F']", , 
849, 147, 745, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
849, 147, 745, 0, user_to_sb, "im looking for a cheap restaurant in fen ditton", , , , 
849, 147, 745, 1, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, the Museum of Classical Archaeology, Pembroke College, or the Scott Polar Museum.", , , , 
849, 147, 745, 1, user_to_sb, "no", , , , 
849, 147, 745, 2, bot_to_sb, "La Raza, which is in the cheap price range, is an outstanding restaurant.", , , , 
849, 147, 745, 2, user_to_sb, "is it in the fen ditton area", A, "['F', 'F', 'F', 'F', 'F']", , 
849, 147, 745, 3, bot_to_sb, "La Raza is in the central part of town.", , , , 
849, 147, 745, 3, user_to_sb, "sil", , , , 
849, 147, 745, 4, bot_to_sb, "La Raza is a great restaurant.", , , , 
849, 147, 745, 4, user_to_sb, "no im looking for a cheap restaurant in fen ditton", , , , 
849, 147, 745, 5, bot_to_sb, "The Milton Park English and Thai Restaurant is a great restaurant, it's in the Fen Ditton part of town and it's in the cheap price range.", , , , 
849, 147, 745, 5, user_to_sb, "what is its address", , , , 
849, 147, 745, 6, bot_to_sb, "The Milton Park English and Thai Restaurant is on Milton Park Golf Course, Ely Road, Milton.", , , , 
849, 147, 745, 6, user_to_sb, "what is its telephone number", , , , 
849, 147, 745, 7, bot_to_sb, "The phone number of the Milton Park English and Thai Restaurant is 01223864602.", , , , 
849, 147, 745, 7, user_to_sb, "thank you good bye", , , , 

870, 152, , , , , R, "['F', 'F', 'F', 'F', 'F']", , 
870, 152, 60, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
870, 152, 60, 0, user_to_sb, "unintelligible", , , , 
870, 152, 60, 1, bot_to_sb, "Are you looking for a venue that allows children?", , , , 
870, 152, 60, 1, user_to_sb, "with internet and tv", , , , 
870, 152, 60, 2, bot_to_sb, "The Bakers has an internet connection. It has a television. It's an outstanding pub.", , , , 
870, 152, 60, 2, user_to_sb, "phone number", , , , 
870, 152, 60, 3, bot_to_sb, "The phone number of The Bakers is 01223304121.", , , , 
870, 152, 60, 3, user_to_sb, "area of the venue", R, "['F', 'F', 'F', 'F', 'F']", , 
870, 152, 60, 4, bot_to_sb, "The Bakers is an outstanding pub.", , , , 
870, 152, 60, 4, user_to_sb, "where is it", , , , 
870, 152, 60, 5, bot_to_sb, "The Bakers is in the riverside part of town.", , , , 
870, 152, 60, 5, user_to_sb, "thank you good bye", , , , 

895, 157, , , , , A, "['C', 'C', 'C', 'C', 'C']", , 
895, 157, 144, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
895, 157, 144, 0, user_to_sb, "sil", , , , 
895, 157, 144, 1, bot_to_sb, "What kind of venue are you looking for? For example, a cafe, a pub, or a restaurant.", , , , 
895, 157, 144, 1, user_to_sb, "spanish restaurant", , , , 
895, 157, 144, 2, bot_to_sb, "What kind of price range are you looking for? For example, cheap, or free.", , , , 
895, 157, 144, 2, user_to_sb, "restaurant", , , , 
895, 157, 144, 3, bot_to_sb, "What kind of price range are you looking for? For example, cheap, or moderate.", , , , 
895, 157, 144, 3, user_to_sb, "cheap", , , , 
895, 157, 144, 4, bot_to_sb, "Let me confirm. You are looking for a venue in the cheap price range.", , , , 
895, 157, 144, 4, user_to_sb, "cheap", , , , 
895, 157, 144, 5, bot_to_sb, "What type of food would you like? For example, Cafe food, Fastfood, or Greek.", , , , 
895, 157, 144, 5, user_to_sb, "spanish", , , , 
895, 157, 144, 6, bot_to_sb, "Are you looking for somewhere near a particular venue? For example, All Saints Church, Cafe Jello, or the Ruskin Gallery.", , , , 
895, 157, 144, 6, user_to_sb, "no", , , , 
895, 157, 144, 7, bot_to_sb, "What part of town do you have in mind? For example, something in the Addenbrooke's, Romsey, or Trumpington area.", , , , 
895, 157, 144, 7, user_to_sb, "none", , , , 
895, 157, 144, 8, bot_to_sb, "What part of town do you have in mind? For example, Castle Hill, or Fen Ditton.", , , , 
895, 157, 144, 8, user_to_sb, "none", , , , 
895, 157, 144, 9, bot_to_sb, "What part of town do you have in mind? For example, something in the Castle Hill, Newnham, or Romsey area.", , , , 
895, 157, 144, 9, user_to_sb, "none", , , , 
895, 157, 144, 10, bot_to_sb, "What type of food would you like? For example, East asian, French, or Japanese.", , , , 
895, 157, 144, 10, user_to_sb, "castle hill", , , , 
895, 157, 144, 11, bot_to_sb, "What part of town do you have in mind? For example, something in the Girton, New Chesterton, or Trumpington area.", , , , 
895, 157, 144, 11, user_to_sb, "spanish", A, "['C', 'C', 'C', 'C', 'C']", , 
895, 157, 144, 12, bot_to_sb, "There is no restaurant serving english food in the cheap price range.", , , , 
895, 157, 144, 12, user_to_sb, "castle hill", , , , 
895, 157, 144, 13, bot_to_sb, "Let me confirm. You are looking for an english venue.", , , , 
895, 157, 144, 13, user_to_sb, "goodbye", , , , 

911, 161, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
911, 161, 1998, 0, bot_to_sb, "Thank you for calling the Cambridge Information system. Your call will be recorded for research purposes. You may ask for information about a place to eat, such as a restaurant, a pub, or a cafe. How may I help you?", , , , 
911, 161, 1998, 0, user_to_sb, "sil", , , , 
911, 161, 1998, 1, bot_to_sb, "Are you looking for a cafe or a restaurant?", , , , 
911, 161, 1998, 1, user_to_sb, "sil", , , , 
911, 161, 1998, 2, bot_to_sb, "Are you looking for a cafe or a restaurant?", , , , 
911, 161, 1998, 2, user_to_sb, "ah", , , , 
911, 161, 1998, 3, bot_to_sb, "Let me confirm. You are looking for a thai venue.", , , , 
911, 161, 1998, 3, user_to_sb, "uh restaurant", , , , 
911, 161, 1998, 4, bot_to_sb, "Let me confirm. You are looking for a thai venue.", , , , 
911, 161, 1998, 4, user_to_sb, "no in the fen ditton area", , , , 
911, 161, 1998, 5, bot_to_sb, "What kind of price range are you looking for? For example, cheap, free, or moderate.", , , , 
911, 161, 1998, 5, user_to_sb, "no", , , , 
911, 161, 1998, 6, bot_to_sb, "What kind of price range are you looking for? For example, cheap, expensive, or moderate.", , , , 
911, 161, 1998, 6, user_to_sb, "moderate", R, "['C', 'C', 'C', 'C', 'C']", , 
911, 161, 1998, 7, bot_to_sb, "What type of food would you like? For example, English, Fastfood, or Middleeastern.", , , , 
