data_id,session_id,user_id,time,direction,msg_text,ground-truth,prediction,annotion,note
1902, 336, 1191, 0, user_to_sb, "i would like steakhouse food", F, "['C', 'C', 'C', 'C', 'C']", , 
1902, 336, 1191, 1, bot_to_sb, "I'm sorry but there is no restaurant serving steakhouse food", , , , 
1902, 336, 1191, 1, user_to_sb, "how about european food", , , , 
1902, 336, 1191, 2, bot_to_sb, "I'm sorry but there is no restaurant serving steakhouse food", , , , 
1902, 336, 1191, 2, user_to_sb, "how about european food", , , , 
1902, 336, 1191, 3, bot_to_sb, "You are looking for a european restaurant right?", , , , 
1902, 336, 1191, 3, user_to_sb, "yes", , , , 
1902, 336, 1191, 4, bot_to_sb, "What part of town do you have in mind?", , , , 
1902, 336, 1191, 4, user_to_sb, "doesnt matter", , , , 
1902, 336, 1191, 5, bot_to_sb, "Ok , a restaurant in any part of town is that right?", , , , 
1902, 336, 1191, 5, user_to_sb, "yes", , , , 
1902, 336, 1191, 6, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
1902, 336, 1191, 6, user_to_sb, "it doesnt matter", , , , 
1902, 336, 1191, 7, bot_to_sb, "hotel du vin and bistro serves european food", , , , 
1902, 336, 1191, 7, user_to_sb, "what is the phone number", , , , 
1902, 336, 1191, 8, bot_to_sb, "The phone number of hotel du vin and bistro is 01223 227330 .", , , , 
1902, 336, 1191, 8, user_to_sb, "noise thank you goodbye", , , , 

1943, 345, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
1943, 345, 1203, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
1943, 345, 1203, 0, user_to_sb, "south", , , , 
1943, 345, 1203, 1, bot_to_sb, "What part of town do you have in mind?", , , , 
1943, 345, 1203, 1, user_to_sb, "south", , , , 
1943, 345, 1203, 2, bot_to_sb, "What kind of food would you like?", , , , 
1943, 345, 1203, 2, user_to_sb, "breathing", , , , 
1943, 345, 1203, 3, bot_to_sb, "What kind of food would you like?", , , , 
1943, 345, 1203, 3, user_to_sb, "inaudible", , , , 
1943, 345, 1203, 4, bot_to_sb, "What kind of food would you like?", , , , 
1943, 345, 1203, 4, user_to_sb, "indian", , , , 
1943, 345, 1203, 5, bot_to_sb, "You are looking for a restaurant serving any kind of food right?", , , , 
1943, 345, 1203, 5, user_to_sb, "no", R, "['C', 'C', 'C', 'C', 'C']", , 
1943, 345, 1203, 6, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
1943, 345, 1203, 6, user_to_sb, "indian", , , , 
1943, 345, 1203, 7, bot_to_sb, "tandoori palace is a nice place in the north of town", , , , 
1943, 345, 1203, 7, user_to_sb, "south", , , , 
1943, 345, 1203, 8, bot_to_sb, "royal spice is a nice place in the north of town", , , , 
1943, 345, 1203, 8, user_to_sb, "indian food", , , , 
1943, 345, 1203, 9, bot_to_sb, "royal spice is a great restaurant", , , , 
1943, 345, 1203, 9, user_to_sb, "address", , , , 
1943, 345, 1203, 10, bot_to_sb, "Sure , royal spice is on Victoria Avenue Chesterton", , , , 
1943, 345, 1203, 10, user_to_sb, "price range", , , , 
1943, 345, 1203, 11, bot_to_sb, "royal spice is a great restaurant", , , , 
1943, 345, 1203, 11, user_to_sb, "price range", , , , 
1943, 345, 1203, 12, bot_to_sb, "royal spice is a great restaurant", , , , 
1943, 345, 1203, 12, user_to_sb, "price range", , , , 
1943, 345, 1203, 13, bot_to_sb, "royal spice is in the cheap price range", , , , 
1943, 345, 1203, 13, user_to_sb, "thank you goodbye", , , , 

1944, 345, , , , , R, "['F', 'C', 'C', 'C', 'C']", , 
1944, 345, 1203, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
1944, 345, 1203, 0, user_to_sb, "south", , , , 
1944, 345, 1203, 1, bot_to_sb, "What part of town do you have in mind?", , , , 
1944, 345, 1203, 1, user_to_sb, "south", , , , 
1944, 345, 1203, 2, bot_to_sb, "What kind of food would you like?", , , , 
1944, 345, 1203, 2, user_to_sb, "breathing", , , , 
1944, 345, 1203, 3, bot_to_sb, "What kind of food would you like?", , , , 
1944, 345, 1203, 3, user_to_sb, "inaudible", , , , 
1944, 345, 1203, 4, bot_to_sb, "What kind of food would you like?", , , , 
1944, 345, 1203, 4, user_to_sb, "indian", , , , 
1944, 345, 1203, 5, bot_to_sb, "You are looking for a restaurant serving any kind of food right?", , , , 
1944, 345, 1203, 5, user_to_sb, "no", , , , 
1944, 345, 1203, 6, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
1944, 345, 1203, 6, user_to_sb, "indian", R, "['F', 'C', 'C', 'C', 'C']", , 
1944, 345, 1203, 7, bot_to_sb, "tandoori palace is a nice place in the north of town", , , , 
1944, 345, 1203, 7, user_to_sb, "south", , , , 
1944, 345, 1203, 8, bot_to_sb, "royal spice is a nice place in the north of town", , , , 
1944, 345, 1203, 8, user_to_sb, "indian food", , , , 
1944, 345, 1203, 9, bot_to_sb, "royal spice is a great restaurant", , , , 
1944, 345, 1203, 9, user_to_sb, "address", , , , 
1944, 345, 1203, 10, bot_to_sb, "Sure , royal spice is on Victoria Avenue Chesterton", , , , 
1944, 345, 1203, 10, user_to_sb, "price range", , , , 
1944, 345, 1203, 11, bot_to_sb, "royal spice is a great restaurant", , , , 
1944, 345, 1203, 11, user_to_sb, "price range", , , , 
1944, 345, 1203, 12, bot_to_sb, "royal spice is a great restaurant", , , , 
1944, 345, 1203, 12, user_to_sb, "price range", , , , 
1944, 345, 1203, 13, bot_to_sb, "royal spice is in the cheap price range", , , , 
1944, 345, 1203, 13, user_to_sb, "thank you goodbye", , , , 

1951, 346, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
1951, 346, 90, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
1951, 346, 90, 0, user_to_sb, "sil", , , , 
1951, 346, 90, 1, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
1951, 346, 90, 1, user_to_sb, "sil", , , , 
1951, 346, 90, 2, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1951, 346, 90, 2, user_to_sb, "moroccan", R, "['C', 'C', 'C', 'C', 'C']", , 
1951, 346, 90, 3, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1951, 346, 90, 3, user_to_sb, "noise", , , , 
1951, 346, 90, 4, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1951, 346, 90, 4, user_to_sb, "noise", , , , 
1951, 346, 90, 5, bot_to_sb, "Sure , the cow pizza kitchen and bar is on Corn Exchange Street", , , , 
1951, 346, 90, 5, user_to_sb, "noise", , , , 
1951, 346, 90, 6, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1951, 346, 90, 6, user_to_sb, "moroccan food", , , , 
1951, 346, 90, 7, bot_to_sb, "The post code of the cow pizza kitchen and bar is C.B 2, 3 Q.F", , , , 
1951, 346, 90, 7, user_to_sb, "noise", , , , 
1951, 346, 90, 8, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1951, 346, 90, 8, user_to_sb, "noise", , , , 
1951, 346, 90, 9, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1951, 346, 90, 9, user_to_sb, "noise", , , , 
1951, 346, 90, 10, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1951, 346, 90, 10, user_to_sb, "what is it by", , , , 

1952, 346, , , , , R, "['F', 'C', 'C', 'C', 'F']", , 
1952, 346, 90, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
1952, 346, 90, 0, user_to_sb, "sil", , , , 
1952, 346, 90, 1, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
1952, 346, 90, 1, user_to_sb, "sil", , , , 
1952, 346, 90, 2, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1952, 346, 90, 2, user_to_sb, "moroccan", , , , 
1952, 346, 90, 3, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1952, 346, 90, 3, user_to_sb, "noise", , , , 
1952, 346, 90, 4, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1952, 346, 90, 4, user_to_sb, "noise", , , , 
1952, 346, 90, 5, bot_to_sb, "Sure , the cow pizza kitchen and bar is on Corn Exchange Street", , , , 
1952, 346, 90, 5, user_to_sb, "noise", , , , 
1952, 346, 90, 6, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1952, 346, 90, 6, user_to_sb, "moroccan food", R, "['F', 'C', 'C', 'C', 'F']", , 
1952, 346, 90, 7, bot_to_sb, "The post code of the cow pizza kitchen and bar is C.B 2, 3 Q.F", , , , 
1952, 346, 90, 7, user_to_sb, "noise", , , , 
1952, 346, 90, 8, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1952, 346, 90, 8, user_to_sb, "noise", , , , 
1952, 346, 90, 9, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1952, 346, 90, 9, user_to_sb, "noise", , , , 
1952, 346, 90, 10, bot_to_sb, "the cow pizza kitchen and bar is a great restaurant", , , , 
1952, 346, 90, 10, user_to_sb, "what is it by", , , , 

1955, 347, , , , , R, "['F', 'F', 'F', 'F', 'C']", , 
1955, 347, 75, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
1955, 347, 75, 0, user_to_sb, "expensive mediterranean food", , , , 
1955, 347, 75, 1, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
1955, 347, 75, 1, user_to_sb, "expensive", , , , 
1955, 347, 75, 2, bot_to_sb, "What part of town do you have in mind?", , , , 
1955, 347, 75, 2, user_to_sb, "i dont care", R, "['F', 'F', 'F', 'F', 'C']", , 
1955, 347, 75, 3, bot_to_sb, "panahar is a nice restaurant in the centre of town in the expensive price range", , , , 
1955, 347, 75, 3, user_to_sb, "mediterranean food", , , , 
1955, 347, 75, 4, bot_to_sb, "The price range at panahar is expensive .", , , , 
1955, 347, 75, 4, user_to_sb, "what kind of food do they serve", , , , 
1955, 347, 75, 5, bot_to_sb, "panahar serves indian food", , , , 
1955, 347, 75, 5, user_to_sb, "mediterranean food", , , , 
1955, 347, 75, 6, bot_to_sb, "shiraz restaurant is a nice restaurant in the centre of town serving mediterranean food", , , , 
1955, 347, 75, 6, user_to_sb, "is there anything else", , , , 
1955, 347, 75, 7, bot_to_sb, "la mimosa is a nice restaurant in the centre of town serving mediterranean food", , , , 
1955, 347, 75, 7, user_to_sb, "what is the price range", , , , 
1955, 347, 75, 8, bot_to_sb, "la mimosa is in the expensive price range", , , , 
1955, 347, 75, 8, user_to_sb, "what is the address", , , , 
1955, 347, 75, 9, bot_to_sb, "Sure , la mimosa is on Thompsons Lane Fen Ditton", , , , 
1955, 347, 75, 9, user_to_sb, "what is the phone number", , , , 
1955, 347, 75, 10, bot_to_sb, "The phone number of la mimosa is 01223 362525 .", , , , 
1955, 347, 75, 10, user_to_sb, "what area is it in", , , , 
1955, 347, 75, 11, bot_to_sb, "la mimosa is a nice place in the centre of town", , , , 
1955, 347, 75, 11, user_to_sb, "thank you good bye", , , , 

1965, 348, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
1965, 348, 1315, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
1965, 348, 1315, 0, user_to_sb, "spanish food", , , , 
1965, 348, 1315, 1, bot_to_sb, "What part of town do you have in mind?", , , , 
1965, 348, 1315, 1, user_to_sb, "any", R, "['C', 'C', 'C', 'C', 'C']", , 
1965, 348, 1315, 2, bot_to_sb, "What kind of food would you like?", , , , 
1965, 348, 1315, 2, user_to_sb, "spanish", , , , 
1965, 348, 1315, 3, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
1965, 348, 1315, 3, user_to_sb, "i dont care", , , , 
1965, 348, 1315, 4, bot_to_sb, "la raza serves spanish food", , , , 
1965, 348, 1315, 4, user_to_sb, "phone number", , , , 
1965, 348, 1315, 5, bot_to_sb, "la raza is a great restaurant", , , , 
1965, 348, 1315, 5, user_to_sb, "phone number", , , , 
1965, 348, 1315, 6, bot_to_sb, "la raza is a great restaurant", , , , 
1965, 348, 1315, 6, user_to_sb, "telephone number", , , , 
1965, 348, 1315, 7, bot_to_sb, "The phone number of la raza is 01223 464550 .", , , , 
1965, 348, 1315, 7, user_to_sb, "address", , , , 
1965, 348, 1315, 8, bot_to_sb, "Sure , la raza is on 4 - 6 Rose Crescent", , , , 
1965, 348, 1315, 8, user_to_sb, "thank you good bye", , , , 

1978, 350, , , , , C, "['R', 'R', 'R', 'R', 'R']", , 
1978, 350, 1113, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .", , , , 
1978, 350, 1113, 0, user_to_sb, "sil", , , , 
1978, 350, 1113, 1, bot_to_sb, "What part of town do you have in mind?", , , , 
1978, 350, 1113, 1, user_to_sb, "sil", , , , 
1978, 350, 1113, 2, bot_to_sb, "What part of town do you have in mind?", , , , 
1978, 350, 1113, 2, user_to_sb, "moderately priced restaurant in the west part of town", C, "['R', 'R', 'R', 'R', 'R']", , 
1978, 350, 1113, 3, bot_to_sb, "What kind of food would you like?", , , , 
1978, 350, 1113, 3, user_to_sb, "moderately priced restaurant in the west part of town", , , , 
1978, 350, 1113, 4, bot_to_sb, "What kind of food would you like?", , , , 
1978, 350, 1113, 4, user_to_sb, "dont care", , , , 
1978, 350, 1113, 5, bot_to_sb, "prezzo is a nice place in the west of town and the prices are moderate", , , , 
1978, 350, 1113, 5, user_to_sb, "anything else", , , , 
1978, 350, 1113, 6, bot_to_sb, "saint johns chop house is a nice place in the west of town and the prices are moderate", , , , 
1978, 350, 1113, 6, user_to_sb, "thank you good bye", , , , 

2004, 354, , , , , A, "['R', 'R', 'R', 'R', 'R']", , 
2004, 354, 298, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .", , , , 
2004, 354, 298, 0, user_to_sb, "noise", , , , 
2004, 354, 298, 1, bot_to_sb, "Would you like something in the cheap , moderate , or expensive price range?", , , , 
2004, 354, 298, 1, user_to_sb, "im looking for a thai food restaurant and i dont care the price", , , , 
2004, 354, 298, 2, bot_to_sb, "The price range at da vinci pizzeria is cheap .", , , , 
2004, 354, 298, 2, user_to_sb, "im looking for thai food", , , , 
2004, 354, 298, 3, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 3, user_to_sb, "thai food", , , , 
2004, 354, 298, 4, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 4, user_to_sb, "go back", , , , 
2004, 354, 298, 5, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 5, user_to_sb, "okay", , , , 
2004, 354, 298, 6, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 6, user_to_sb, "i dont want pizza", A, "['R', 'R', 'R', 'R', 'R']", , 
2004, 354, 298, 7, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 7, user_to_sb, "breathing", , , , 
2004, 354, 298, 8, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 8, user_to_sb, "bye", , , , 
2004, 354, 298, 9, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 9, user_to_sb, "thank you good bye", , , , 
2004, 354, 298, 10, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 10, user_to_sb, "holy cow", , , , 
2004, 354, 298, 11, bot_to_sb, "da vinci pizzeria is a great restaurant", , , , 
2004, 354, 298, 11, user_to_sb, "thank you good bye", , , , 

2008, 355, , , , , R, "['F', 'F', 'F', 'F', 'F']", , 
2008, 355, 555, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
2008, 355, 555, 0, user_to_sb, "for spanish food", , , , 
2008, 355, 555, 1, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 1, user_to_sb, "is there anything else", , , , 
2008, 355, 555, 2, bot_to_sb, "You are looking for a restaurant is that right?", , , , 
2008, 355, 555, 2, user_to_sb, "yes", , , , 
2008, 355, 555, 3, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 3, user_to_sb, "are there any other restaurants", R, "['F', 'F', 'F', 'F', 'F']", , 
2008, 355, 555, 4, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 4, user_to_sb, "i want something else", , , , 
2008, 355, 555, 5, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 5, user_to_sb, "i want another restaurant that serves spanish food", , , , 
2008, 355, 555, 6, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 6, user_to_sb, "dont want that", , , , 
2008, 355, 555, 7, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 7, user_to_sb, "give me something else", , , , 
2008, 355, 555, 8, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 8, user_to_sb, "give me another spanish restaurant", , , , 
2008, 355, 555, 9, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 9, user_to_sb, "no", , , , 
2008, 355, 555, 10, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 10, user_to_sb, "dont want that", , , , 
2008, 355, 555, 11, bot_to_sb, "la tasca serves spanish food .", , , , 
2008, 355, 555, 11, user_to_sb, "is there anything else", , , , 
2008, 355, 555, 12, bot_to_sb, "la raza serves spanish food .", , , , 
2008, 355, 555, 12, user_to_sb, "okay good whats the address and phone number", , , , 
2008, 355, 555, 13, bot_to_sb, "Sure , la raza is on 4 - 6 Rose Crescent", , , , 
2008, 355, 555, 13, user_to_sb, "phone number", , , , 
2008, 355, 555, 14, bot_to_sb, "The phone number of la raza is 01223 464550 .", , , , 
2008, 355, 555, 14, user_to_sb, "thank you good bye", , , , 

2011, 355, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
2011, 355, 555, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
2011, 355, 555, 0, user_to_sb, "for spanish food", , , , 
2011, 355, 555, 1, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 1, user_to_sb, "is there anything else", , , , 
2011, 355, 555, 2, bot_to_sb, "You are looking for a restaurant is that right?", , , , 
2011, 355, 555, 2, user_to_sb, "yes", , , , 
2011, 355, 555, 3, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 3, user_to_sb, "are there any other restaurants", , , , 
2011, 355, 555, 4, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 4, user_to_sb, "i want something else", , , , 
2011, 355, 555, 5, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 5, user_to_sb, "i want another restaurant that serves spanish food", , , , 
2011, 355, 555, 6, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 6, user_to_sb, "dont want that", R, "['C', 'C', 'C', 'C', 'C']", , 
2011, 355, 555, 7, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 7, user_to_sb, "give me something else", , , , 
2011, 355, 555, 8, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 8, user_to_sb, "give me another spanish restaurant", , , , 
2011, 355, 555, 9, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 9, user_to_sb, "no", , , , 
2011, 355, 555, 10, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 10, user_to_sb, "dont want that", , , , 
2011, 355, 555, 11, bot_to_sb, "la tasca serves spanish food .", , , , 
2011, 355, 555, 11, user_to_sb, "is there anything else", , , , 
2011, 355, 555, 12, bot_to_sb, "la raza serves spanish food .", , , , 
2011, 355, 555, 12, user_to_sb, "okay good whats the address and phone number", , , , 
2011, 355, 555, 13, bot_to_sb, "Sure , la raza is on 4 - 6 Rose Crescent", , , , 
2011, 355, 555, 13, user_to_sb, "phone number", , , , 
2011, 355, 555, 14, bot_to_sb, "The phone number of la raza is 01223 464550 .", , , , 
2011, 355, 555, 14, user_to_sb, "thank you good bye", , , , 

2015, 355, , , , , R, "['C', 'C', 'C', 'C', 'C']", , 
2015, 355, 555, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
2015, 355, 555, 0, user_to_sb, "for spanish food", , , , 
2015, 355, 555, 1, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 1, user_to_sb, "is there anything else", , , , 
2015, 355, 555, 2, bot_to_sb, "You are looking for a restaurant is that right?", , , , 
2015, 355, 555, 2, user_to_sb, "yes", , , , 
2015, 355, 555, 3, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 3, user_to_sb, "are there any other restaurants", , , , 
2015, 355, 555, 4, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 4, user_to_sb, "i want something else", , , , 
2015, 355, 555, 5, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 5, user_to_sb, "i want another restaurant that serves spanish food", , , , 
2015, 355, 555, 6, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 6, user_to_sb, "dont want that", , , , 
2015, 355, 555, 7, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 7, user_to_sb, "give me something else", , , , 
2015, 355, 555, 8, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 8, user_to_sb, "give me another spanish restaurant", , , , 
2015, 355, 555, 9, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 9, user_to_sb, "no", , , , 
2015, 355, 555, 10, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 10, user_to_sb, "dont want that", R, "['C', 'C', 'C', 'C', 'C']", , 
2015, 355, 555, 11, bot_to_sb, "la tasca serves spanish food .", , , , 
2015, 355, 555, 11, user_to_sb, "is there anything else", , , , 
2015, 355, 555, 12, bot_to_sb, "la raza serves spanish food .", , , , 
2015, 355, 555, 12, user_to_sb, "okay good whats the address and phone number", , , , 
2015, 355, 555, 13, bot_to_sb, "Sure , la raza is on 4 - 6 Rose Crescent", , , , 
2015, 355, 555, 13, user_to_sb, "phone number", , , , 
2015, 355, 555, 14, bot_to_sb, "The phone number of la raza is 01223 464550 .", , , , 
2015, 355, 555, 14, user_to_sb, "thank you good bye", , , , 

2044, 359, , , , , R, "['F', 'F', 'F', 'F', 'F']", , 
2044, 359, 1853, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
2044, 359, 1853, 0, user_to_sb, "uh find a restaurant in the west part of town and", , , , 
2044, 359, 1853, 1, bot_to_sb, "What kind of food would you like?", , , , 
2044, 359, 1853, 1, user_to_sb, "creative food", , , , 
2044, 359, 1853, 2, bot_to_sb, "I'm sorry but there is no restaurant serving creative food", , , , 
2044, 359, 1853, 2, user_to_sb, "thai", , , , 
2044, 359, 1853, 3, bot_to_sb, "Sorry would you like creative or thai food?", , , , 
2044, 359, 1853, 3, user_to_sb, "uh thai food", , , , 
2044, 359, 1853, 4, bot_to_sb, "Sorry would you like creative or thai food?", , , , 
2044, 359, 1853, 4, user_to_sb, "thai", , , , 
2044, 359, 1853, 5, bot_to_sb, "prezzo is a nice place in the west of town", , , , 
2044, 359, 1853, 5, user_to_sb, "um address", , , , 
2044, 359, 1853, 6, bot_to_sb, "Sure , prezzo is on 21 - 24 Northampton Road", , , , 
2044, 359, 1853, 6, user_to_sb, "and phone number", , , , 
2044, 359, 1853, 7, bot_to_sb, "The phone number of prezzo is 01799 521260 .", , , , 
2044, 359, 1853, 7, user_to_sb, "cant repeat", R, "['F', 'F', 'F', 'F', 'F']", , 
2044, 359, 1853, 8, bot_to_sb, "rice boat is a nice place in the west of town", , , , 
2044, 359, 1853, 8, user_to_sb, "uh phone number", , , , 
2044, 359, 1853, 9, bot_to_sb, "rice boat is a great restaurant", , , , 
2044, 359, 1853, 9, user_to_sb, "prezzo", , , , 
2044, 359, 1853, 10, bot_to_sb, "Sorry would you like creative or thai food?", , , , 
2044, 359, 1853, 10, user_to_sb, "creative food", , , , 
2044, 359, 1853, 11, bot_to_sb, "I'm sorry but there is no restaurant serving creative food", , , , 
2044, 359, 1853, 11, user_to_sb, "thai food", , , , 
2044, 359, 1853, 12, bot_to_sb, "You are looking for a thai restaurant right?", , , , 
2044, 359, 1853, 12, user_to_sb, "yes", , , , 
2044, 359, 1853, 13, bot_to_sb, "sala thong is a nice place in the west of town serving tasty thai food", , , , 
2044, 359, 1853, 13, user_to_sb, "do you have prezzo", , , , 
2044, 359, 1853, 14, bot_to_sb, "I am sorry but there is no other thai restaurant in the west of town", , , , 
2044, 359, 1853, 14, user_to_sb, "okay what was the name", , , , 
2044, 359, 1853, 15, bot_to_sb, "bangkok city serves thai food", , , , 
2044, 359, 1853, 15, user_to_sb, "on the rest and the", , , , 
2044, 359, 1853, 16, bot_to_sb, "Sure , bangkok city is on 24 Green Street City Centre", , , , 
2044, 359, 1853, 16, user_to_sb, "and the phone number", , , , 
2044, 359, 1853, 17, bot_to_sb, "bangkok city is a great restaurant", , , , 
2044, 359, 1853, 17, user_to_sb, "phone number", , , , 
2044, 359, 1853, 18, bot_to_sb, "The phone number of bangkok city is 01223 354382 .", , , , 
2044, 359, 1853, 18, user_to_sb, "phone number again", , , , 
2044, 359, 1853, 19, bot_to_sb, "The phone number of bangkok city is 01223 354382 .", , , , 
2044, 359, 1853, 19, user_to_sb, "and price range", , , , 
2044, 359, 1853, 20, bot_to_sb, "bangkok city is in the expensive price range", , , , 
2044, 359, 1853, 20, user_to_sb, "okay um", , , , 
2044, 359, 1853, 21, bot_to_sb, "sala thong serves thai food", , , , 
2044, 359, 1853, 21, user_to_sb, "thank you and good", , , , 
2044, 359, 1853, 22, bot_to_sb, "sala thong is a great restaurant", , , , 
2044, 359, 1853, 22, user_to_sb, "okay thank you and good bye", , , , 

2045, 359, , , , , A, "['R', 'R', 'R', 'R', 'R']", , 
2045, 359, 1853, 0, bot_to_sb, "Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?", , , , 
2045, 359, 1853, 0, user_to_sb, "uh find a restaurant in the west part of town and", , , , 
2045, 359, 1853, 1, bot_to_sb, "What kind of food would you like?", , , , 
2045, 359, 1853, 1, user_to_sb, "creative food", , , , 
2045, 359, 1853, 2, bot_to_sb, "I'm sorry but there is no restaurant serving creative food", , , , 
2045, 359, 1853, 2, user_to_sb, "thai", , , , 
2045, 359, 1853, 3, bot_to_sb, "Sorry would you like creative or thai food?", , , , 
2045, 359, 1853, 3, user_to_sb, "uh thai food", , , , 
2045, 359, 1853, 4, bot_to_sb, "Sorry would you like creative or thai food?", , , , 
2045, 359, 1853, 4, user_to_sb, "thai", , , , 
2045, 359, 1853, 5, bot_to_sb, "prezzo is a nice place in the west of town", , , , 
2045, 359, 1853, 5, user_to_sb, "um address", , , , 
2045, 359, 1853, 6, bot_to_sb, "Sure , prezzo is on 21 - 24 Northampton Road", , , , 
2045, 359, 1853, 6, user_to_sb, "and phone number", , , , 
